t,q1,q2,dq1,dq2,ddq1,ddq2,tau1,tau2
2.369999999999949480e+00,1.347044901893265312e+00,4.408586256779172263e-01,-1.787459536731113297e-01,5.933176974354323896e-01,-3.773191764916283275e-01,-9.840411663664895559e-02,-4.676397226547682195e-01,1.412158665602586682e-01
2.379999999999949267e+00,1.345260429147988379e+00,4.469114882303309999e-01,-1.825185620430294087e-01,5.923413040027615262e-01,-3.771933067309448107e-01,-9.687837958678104100e-02,-4.786667726369118747e-01,1.417318182716175157e-01
2.389999999999949054e+00,1.343438387036062664e+00,4.529545487715248009e-01,-1.862896536335798270e-01,5.913800604971538588e-01,-3.770155094642717586e-01,-9.537431296461541808e-02,-4.894714203929326213e-01,1.422493726866843333e-01
2.399999999999948841e+00,1.341578799434382629e+00,4.589879539733458524e-01,-1.900587006083082342e-01,5.904337451815744320e-01,-3.767840817003889065e-01,-9.389292155637865567e-02,-5.000515324418951524e-01,1.427684767939362831e-01
2.409999999999948628e+00,1.339681695399131733e+00,4.650118484993983059e-01,-1.938251583625230368e-01,5.895021263206334794e-01,-3.764973731933978773e-01,-9.243520019406506472e-02,-5.104051346092464136e-01,1.432890786898725621e-01
2.419999999999948415e+00,1.337747109330926998e+00,4.710263749029741098e-01,-1.975884660619789679e-01,5.885849622815944038e-01,-3.761537886695731081e-01,-9.100213346214425236e-02,-5.205304122269411859e-01,1.438111276092407242e-01
2.429999999999948201e+00,1.335775081134593867e+00,4.770316735257949525e-01,-2.013480472032778967e-01,5.876820016383094147e-01,-3.757517899427945118e-01,-8.959469540673779819e-02,-5.304257101609241021e-01,1.443345739546103290e-01
2.439999999999947988e+00,1.333765656373357311e+00,4.830278823975889813e-01,-2.051033101948627202e-01,5.867929832780376387e-01,-3.752898979176325645e-01,-8.821384924843241049e-02,-5.400895326689340026e-01,1.448593693252568926e-01
2.449999999999947775e+00,1.331718886417240455e+00,4.890151371365519251e-01,-2.088536489574740196e-01,5.859176365111431473e-01,-3.747666944789133647e-01,-8.686054709378814020e-02,-5.495205430918023159e-01,1.453854665453186423e-01
2.459999999999947562e+00,1.329634828585461115e+00,4.949935708507081089e-01,-2.125984435429348063e-01,5.850556811836693516e-01,-3.741808242678464347e-01,-8.553572964906797083e-02,-5.587175633815634201e-01,1.459128196911736730e-01
2.469999999999947349e+00,1.327513546282671264e+00,5.009633140402279805e-01,-2.163370607701267656e-01,5.842068277927665587e-01,-3.735309963439522596e-01,-8.424032593543746839e-02,-5.676795734698200091e-01,1.464413841179763309e-01
2.479999999999947136e+00,1.325355109128862008e+00,5.069244945007199687e-01,-2.200688548770206587e-01,5.833707776049686933e-01,-3.728159857341426520e-01,-8.297525300405396431e-02,-5.764057104799235054e-01,1.469711164853073904e-01
2.489999999999946922e+00,1.323159593082777974e+00,5.128772372275385294e-01,-2.237931681876336176e-01,5.825472227772902079e-01,-3.720346348690508065e-01,-8.174141565740018767e-02,-5.848952677866307015e-01,1.475019747819021343e-01
2.499999999999946709e+00,1.320927080558686129e+00,5.188216643211385204e-01,-2.275093317927831815e-01,5.817358464811254182e-01,-3.711858549062646007e-01,-8.053970616615024891e-02,-5.931476939269876292e-01,1.480339183494226440e-01
2.509999999999946496e+00,1.318657660536366016e+00,5.247578948935153198e-01,-2.312166662435109488e-01,5.809363230289743552e-01,-3.702686269409347641e-01,-7.937100398736690599e-02,-6.011625913663771748e-01,1.485669079052176211e-01
2.519999999999946283e+00,1.316351428664210177e+00,5.306860449757572207e-01,-2.349144822560582657e-01,5.801483180040019061e-01,-3.692820031057905128e-01,-7.823617548022906987e-02,-6.089397151236686234e-01,1.491009055639874736e-01
2.529999999999946070e+00,1.314008487355308619e+00,5.366062274267627830e-01,-2.386020814272846458e-01,5.793714883924306891e-01,-3.682251075596960077e-01,-7.713607362225849418e-02,-6.164789712595728499e-01,1.496358748582982123e-01
2.539999999999945857e+00,1.311628945876421648e+00,5.425185518431296927e-01,-2.422787569594226642e-01,5.786054827187967486e-01,-3.670971373669403293e-01,-7.607153772138400272e-02,-6.237804152323509488e-01,1.501717807578900887e-01
2.549999999999945643e+00,1.309212920429750238e+00,5.484231244702704178e-01,-2.459437943930794790e-01,5.778499411840927191e-01,-3.658973632669826337e-01,-7.504339312570101894e-02,-6.308442501251486645e-01,1.507085896877425613e-01
2.559999999999945430e+00,1.306760534227418669e+00,5.543200481147946279e-01,-2.495964723473955149e-01,5.771044958068352049e-01,-3.646251303363672869e-01,-7.405245092951244501e-02,-6.376708247492561821e-01,1.512462695448492656e-01
2.569999999999945217e+00,1.304271917558609495e+00,5.602094220581779194e-01,-2.532360632662832289e-01,5.763687705670725858e-01,-3.632798585432243099e-01,-7.309950767859191290e-02,-6.442606316277162959e-01,1.517847897136523905e-01
2.579999999999945004e+00,1.301747207849285770e+00,5.660913419717689132e-01,-2.568618341696860541e-01,5.756423815533666666e-01,-3.618610431972365538e-01,-7.218534506981340304e-02,-6.506143048636909842e-01,1.523241210800899970e-01
2.589999999999944791e+00,1.299186549714466343e+00,5.719658998331573763e-01,-2.604730474088157166e-01,5.749249371127947983e-01,-3.603682552955290164e-01,-7.131072964908698186e-02,-6.567326178981301998e-01,1.528642360441822279e-01
2.599999999999944578e+00,1.296590095002983167e+00,5.778331838439604295e-01,-2.640689614243311167e-01,5.742160380039816880e-01,-3.588011417648784840e-01,-7.047641250565908622e-02,-6.626164811613082239e-01,1.534051085310697837e-01
2.609999999999944365e+00,1.293958002834727727e+00,5.836932783490595966e-01,-2.676488315064456391e-01,5.735152775531890956e-01,-3.571594256060277583e-01,-6.968312896852170424e-02,-6.682669396228293479e-01,1.539467140004286139e-01
2.619999999999944151e+00,1.291290439630369047e+00,5.895462637573090081e-01,-2.712119105559642196e-01,5.728222418134271132e-01,-3.554429059357087084e-01,-6.893159830476525141e-02,-6.736851702447753665e-01,1.544890294541936826e-01
2.629999999999943938e+00,1.288587579133505301e+00,5.953922164637913683e-01,-2.747574498452635683e-01,5.721365097265802557e-01,-3.536514579329066432e-01,-6.822252341831923361e-02,-6.788724793426851312e-01,1.550320334425398794e-01
2.639999999999943725e+00,1.285849602425280791e+00,6.012312087736259025e-01,-2.782846997782486564e-01,5.714576532885340399e-01,-3.517850326890082369e-01,-6.755659055199621232e-02,-6.838302998590579662e-01,1.555757060680461046e-01
2.649999999999943512e+00,1.283076697931468280e+00,6.070633088273854616e-01,-2.817929106483407220e-01,5.707852377172609737e-01,-3.498436569637609628e-01,-6.693446899264443584e-02,-6.885601885541244860e-01,1.561200289879610403e-01
2.659999999999943299e+00,1.280269061422052657e+00,6.128885805281674148e-01,-2.852813333935730333e-01,5.701188216238394224e-01,-3.478274328510394531e-01,-6.635681078010254030e-02,-6.930638231185578535e-01,1.566649854144837872e-01
2.669999999999943086e+00,1.277426896003316603e+00,6.187070834703376487e-01,-2.887492203478849162e-01,5.694579571863690459e-01,-3.457365373544084020e-01,-6.582425041851429348e-02,-6.973429992128262755e-01,1.572105601129600017e-01
2.679999999999942872e+00,1.274550412102499086e+00,6.245188728700094005e-01,-2.921958259877453501e-01,5.688021903267618251e-01,-3.435712218765166193e-01,-6.533740459011272428e-02,-7.013996274377998219e-01,1.577567393978869803e-01
2.689999999999942659e+00,1.271639827445046000e+00,6.303239994972784643e-01,-2.956204076732414920e-01,5.681510608903753701e-01,-3.413318116234207444e-01,-6.489687187311264649e-02,-7.052357302412346485e-01,1.583035111266187234e-01
2.699999999999942446e+00,1.268695367024549769e+00,6.361225096102733900e-01,-2.990222263827862492e-01,5.675041028284423250e-01,-3.390187049245176887e-01,-6.450323246520944798e-02,-7.088534387646989732e-01,1.588508646906640065e-01
2.709999999999942233e+00,1.265717263065403442e+00,6.419144448910364398e-01,-3.024005474406247784e-01,5.668608443832305888e-01,-3.366323724727921518e-01,-6.415704791348975089e-02,-7.122549896354968268e-01,1.593987910044846190e-01
2.719999999999942020e+00,1.262705754978256989e+00,6.476998423832845964e-01,-3.057546412363358890e-01,5.662208082758799499e-01,-3.341733564836834591e-01,-6.385886084925457284e-02,-7.154427217081592572e-01,1.599472824917063107e-01
2.729999999999941807e+00,1.259661089308363735e+00,6.534787344320913682e-01,-3.090837839355415340e-01,5.655835118968703945e-01,-3.316422697787213547e-01,-6.360919472617322656e-02,-7.184190727600153759e-01,1.604963330686260958e-01
2.739999999999941593e+00,1.256583519676897742e+00,6.592511486255233644e-01,-3.123872581810762661e-01,5.649484674990969957e-01,-3.290397947935274070e-01,-6.340855356110169927e-02,-7.211865761453783996e-01,1.610459381248803001e-01
2.749999999999941380e+00,1.253473306715337410e+00,6.650171077382628360e-01,-3.156643537838742519e-01,5.643151823935113054e-01,-3.263666825149161288e-01,-6.325742168067437221e-02,-7.237478574128337616e-01,1.615960945011332972e-01
2.759999999999941167e+00,1.250330717993026530e+00,6.707766296772605941e-01,-3.189143684028792336e-01,5.636831591472922787e-01,-3.236237513480507144e-01,-6.315626346756245124e-02,-7.261056308901006062e-01,1.621468004636537341e-01
2.769999999999940954e+00,1.247156027938002731e+00,6.765297274294547192e-01,-3.221366082132940956e-01,5.630518957845358496e-01,-3.208118859184430072e-01,-6.310552311061830288e-02,-7.282626962408353943e-01,1.626980556756509044e-01
2.779999999999940741e+00,1.243949517751254508e+00,6.822764090115842617e-01,-3.253303885625394298e-01,5.624208859894341828e-01,-3.179320358111560330e-01,-6.310562435690712790e-02,-7.302219349976417639e-01,1.632498611652336562e-01
2.789999999999940528e+00,1.240711475314460799e+00,6.880166774221271320e-01,-3.284950346132939347e-01,5.617896193119289450e-01,-3.149852142502778674e-01,-6.315697026684731485e-02,-7.319863070754403234e-01,1.638022192898574148e-01
2.799999999999940314e+00,1.237442195091418951e+00,6.937505305954234647e-01,-3.316298819730489345e-01,5.611575813757710973e-01,-3.119724967212176292e-01,-6.325994297467978089e-02,-7.335588472692449180e-01,1.643551336971300070e-01
2.809999999999940101e+00,1.234141978023236552e+00,6.994779613579807931e-01,-3.347342773096113611e-01,5.605242540889675551e-01,-3.088950195393229681e-01,-6.341490345293414321e-02,-7.349426617403087558e-01,1.649086092818314864e-01
2.819999999999939888e+00,1.230811131417450799e+00,7.051989573870147687e-01,-3.378075789520397776e-01,5.598891158565753035e-01,-3.057539783687998058e-01,-6.362219127722808232e-02,-7.361409244945031904e-01,1.654626521389910287e-01
2.829999999999939675e+00,1.227449968831241023e+00,7.109135011712461871e-01,-3.408491574765339927e-01,5.592516417958289798e-01,-3.025506266940897748e-01,-6.388212439425830502e-02,-7.371568738566903756e-01,1.660172695128427633e-01
2.839999999999939462e+00,1.224058809948837201e+00,7.166215699739932887e-01,-3.438583962768038127e-01,5.586113039535846037e-01,-2.992862742461553927e-01,-6.419499889228984235e-02,-7.379938089447410920e-01,1.665724697414864286e-01
2.849999999999939249e+00,1.220637980453316063e+00,7.223231357985823164e-01,-3.468346921184997655e-01,5.579675715260513646e-01,-2.959622853876753279e-01,-6.456108877136752799e-02,-7.386550861467940932e-01,1.671282621970947291e-01
2.859999999999939035e+00,1.217187811892932015e+00,7.280181653561130783e-01,-3.497774556772973997e-01,5.573199110807954826e-01,-2.925800774596990506e-01,-6.498064571927315847e-02,-7.391441156052601658e-01,1.676846572215166531e-01
2.869999999999938822e+00,1.213708641542151412e+00,7.337066200355940593e-01,-3.526861120602589050e-01,5.566677867810020386e-01,-2.891411190920002428e-01,-6.545389888470673490e-02,-7.394643577109938359e-01,1.682416660571250666e-01
2.879999999999938609e+00,1.210200812257540504e+00,7.393884558764810544e-01,-3.555601013101463148e-01,5.560106606119611383e-01,-2.856469284817579890e-01,-6.598105465823952964e-02,-7.396193196109764889e-01,1.687993007727515427e-01
2.889999999999938396e+00,1.206664672328698451e+00,7.450636235436506327e-01,-3.583988788923587188e-01,5.553479926097476538e-01,-2.820990716413198651e-01,-6.656229645376673942e-02,-7.396125517327696297e-01,1.693575741845569915e-01
2.899999999999938183e+00,1.203100575324398180e+00,7.507320683048211984e-01,-3.612019161642143206e-01,5.546792410920513561e-01,-2.784991606198192193e-01,-6.719778449581639834e-02,-7.394476443288647838e-01,1.699164997716965109e-01
2.909999999999937970e+00,1.199508879934117367e+00,7.563937300104622841e-01,-3.639687008263191581e-01,5.540038628911423402e-01,-2.748488516988118469e-01,-6.788765560613697903e-02,-7.391282240440046891e-01,1.704760915866295468e-01
2.919999999999937756e+00,1.195889949805114538e+00,7.620485430761952950e-01,-3.666987373557840102e-01,5.533213135889362144e-01,-2.711498435671958473e-01,-6.863202299655725425e-02,-7.386579505084497344e-01,1.710363641599355611e-01
2.929999999999937543e+00,1.192244153375260129e+00,7.676964364677293373e-01,-3.693915474210829886e-01,5.526310477541237498e-01,-2.674038754749653579e-01,-6.943097606426129609e-02,-7.380405129601252945e-01,1.715973323995216293e-01
2.939999999999937330e+00,1.188571863701798126e+00,7.733373336883486715e-01,-3.720466702783659652e-01,5.519325191813106990e-01,-2.636127253704647067e-01,-7.028458019328057138e-02,-7.372796268984904700e-01,1.721590114841357599e-01
2.949999999999937117e+00,1.184873458286208381e+00,7.789711527689632264e-01,-3.746636631490662950e-01,5.512251811321394745e-01,-2.597782080227921675e-01,-7.119287655701324324e-02,-7.363790307729046747e-01,1.727214167511175458e-01
2.959999999999936904e+00,1.181149318895375444e+00,7.845978062607626979e-01,-3.772421015786636689e-01,5.505084865783650416e-01,-2.559021731309947256e-01,-7.215588192532251810e-02,-7.353424827081457282e-01,1.732845635783268057e-01
2.969999999999936691e+00,1.177399831379226214e+00,7.902172012304897741e-01,-3.797815797764926282e-01,5.497818884468362866e-01,-2.519865034238509272e-01,-7.317358847560473389e-02,-7.341737572696418468e-01,1.738484672601902925e-01
2.979999999999936477e+00,1.173625385485047579e+00,7.958292392583365960e-01,-3.822817109364966548e-01,5.490448398663655416e-01,-2.480331127502181654e-01,-7.424596360491164670e-02,-7.328766422708542505e-01,1.744131428778243342e-01
2.989999999999936264e+00,1.169826374668652580e+00,8.014338164385127472e-01,-3.847421275388547279e-01,5.482967944164259810e-01,-2.440439441628145523e-01,-7.537294975167684041e-02,-7.314549356251477397e-01,1.749786051632011841e-01
2.999999999999936051e+00,1.166003195902610923e+00,8.070308233824795563e-01,-3.871624816324227281e-01,5.475372063776273723e-01,-2.400209679983397737e-01,-7.655446421966147219e-02,-7.299124422444058791e-01,1.755448683573328506e-01
3.009999999999935838e+00,1.162156249481709924e+00,8.126201452248864587e-01,-3.895424450979558251e-01,5.467655309838963529e-01,-2.359661799540123950e-01,-7.779039901303103077e-02,-7.282529709865676049e-01,1.761119460624673838e-01
3.019999999999935625e+00,1.158285938825846850e+00,8.182016616322129732e-01,-3.918817098921047459e-01,5.459812246762494325e-01,-2.318815991654553932e-01,-7.908062068300562852e-02,-7.264803316541561529e-01,1.766798510883016149e-01
3.029999999999935412e+00,1.154392670280547817e+00,8.237752468141354978e-01,-3.941799882721910286e-01,5.451837453580339332e-01,-2.277692662861475481e-01,-8.042497018894370631e-02,-7.245983320457676236e-01,1.772485952922497332e-01
3.039999999999935199e+00,1.150476852915299775e+00,8.293407695376328048e-01,-3.964370130018016192e-01,5.443725526514727742e-01,-2.236312415707921997e-01,-8.182326277524544500e-02,-7.226107750624264359e-01,1.778181894138262664e-01
3.049999999999934985e+00,1.146538898319887201e+00,8.348980931438364506e-01,-3.986525375372357294e-01,5.435471081553787664e-01,-2.194696029641916568e-01,-8.327528786099702707e-02,-7.205214558705527184e-01,1.783886429032090215e-01
3.059999999999934772e+00,1.142579220398926676e+00,8.404470755676461957e-01,-4.008263361948855574e-01,5.427068757038958635e-01,-2.152864441978261656e-01,-8.478080894537938506e-02,-7.183341591232171863e-01,1.789599637440517643e-01
3.069999999999934559e+00,1.138598235164777650e+00,8.459875693601032198e-01,-4.029582042996114333e-01,5.418513216261059418e-01,-2.110838728935637010e-01,-8.633956352875965523e-02,-7.160526562412707907e-01,1.795321582706307373e-01
3.079999999999934346e+00,1.134596360529031456e+00,8.515194217135331201e-01,-4.050479583142073681e-01,5.409799150063389073e-01,-2.068640086775319908e-01,-8.795126305196114547e-02,-7.136807027558698113e-01,1.801052309794494988e-01
3.089999999999934133e+00,1.130574016092767531e+00,8.570424744894667990e-01,-4.070954359500574271e-01,5.400921279450020540e-01,-2.026289813052418731e-01,-8.961559285241008088e-02,-7.112220357138678839e-01,1.806791843354597638e-01
3.099999999999933920e+00,1.126531622935755816e+00,8.625565642493386864e-01,-4.091004962590992222e-01,5.391874358197558115e-01,-1.983809287977733871e-01,-9.133221213937733896e-02,-7.086803711474588541e-01,1.812540185730846243e-01
3.109999999999933706e+00,1.122469603404790073e+00,8.680615222879551895e-01,-4.110630197072271397e-01,5.382653175468360418e-01,-1.941219955940577113e-01,-9.310075398970470151e-02,-7.060594016093683090e-01,1.818297314922434071e-01
3.119999999999933493e+00,1.118388380901353063e+00,8.735571746697302631e-01,-4.129829082292935660e-01,5.373252558423078362e-01,-1.898543307183871154e-01,-9.492082536603936582e-02,-7.033627937747974901e-01,1.824063182496183655e-01
3.129999999999933280e+00,1.114288379668759932e+00,8.790433422676908748e-01,-4.148600852658662075e-01,5.363667374830304313e-01,-1.855800859644076151e-01,-9.679200715527597199e-02,-7.005941861112099378e-01,1.829837711454362081e-01
3.139999999999933067e+00,1.110170024579013592e+00,8.845198408052454830e-01,-4.166944957819241346e-01,5.353892535671401776e-01,-1.813014140991533185e-01,-9.871385422820327937e-02,-6.977571866169918202e-01,1.835620794060497107e-01
3.149999999999932854e+00,1.106033740919495356e+00,8.899864809006922117e-01,-4.184861062676861754e-01,5.343922997738279612e-01,-1.770204670855518858e-01,-1.006858955189125909e-01,-6.948553706299298582e-01,1.841412289625833365e-01
3.159999999999932641e+00,1.101879954179730392e+00,8.954430681144609494e-01,-4.202349047217761591e-01,5.333753766222296688e-01,-1.727393943277988619e-01,-1.027076341241357355e-01,-6.918922787064097912e-01,1.847212022259231701e-01
3.169999999999932427e+00,1.097709089838323715e+00,9.008894029990787145e-01,-4.219409006169533849e-01,5.323379897292053187e-01,-1.684603409393842233e-01,-1.047785474263399491e-01,-6.888714145721311910e-01,1.853019778583469557e-01
3.179999999999932214e+00,1.093521573150306292e+00,9.063252811518455188e-01,-4.236041248486518973e-01,5.312796500657884780e-01,-1.641854460367475343e-01,-1.068980872363367585e-01,-6.857962431450359553e-01,1.858835305421243922e-01
3.189999999999932001e+00,1.089317828935050914e+00,9.117504932701854248e-01,-4.252246296665873060e-01,5.301998742120920260e-01,-1.599168410604409896e-01,-1.090656799588713144e-01,-6.826701886310562184e-01,1.864658307454367392e-01
3.199999999999931788e+00,1.085098281364887729e+00,9.171648252096719078e-01,-4.268024885897183096e-01,5.290981846104586550e-01,-1.556566481234769317e-01,-1.112807267783080672e-01,-6.794966326931511924e-01,1.870488444859694788e-01
3.209999999999931575e+00,1.080863353754621059e+00,9.225680580446873336e-01,-4.283377963048337067e-01,5.279741098166615965e-01,-1.514069783901407784e-01,-1.135426038637432078e-01,-6.762789126939857676e-01,1.876325330925396884e-01
3.219999999999931362e+00,1.076613468352086045e+00,9.279599681316933468e-01,-4.298306685490893564e-01,5.268271847489187643e-01,-1.471699304861224522e-01,-1.158506625994600581e-01,-6.730203200124618146e-01,1.882168529651273847e-01
3.229999999999931148e+00,1.072349046129930317e+00,9.333403271750982944e-01,-4.312812419768035088e-01,5.256569509345384583e-01,-1.429475889406798261e-01,-1.182042298295939986e-01,-6.697240984341807923e-01,1.888017553336742982e-01
3.239999999999930935e+00,1.068070506578743695e+00,9.387089022956762729e-01,-4.326896740108401862e-01,5.244629567540041171e-01,-1.387420226627591457e-01,-1.206026081236709901e-01,-6.663934426158585334e-01,1.893871860160039333e-01
3.249999999999930722e+00,1.063778267501705121e+00,9.440654561015058288e-01,-4.340561426789287247e-01,5.232447576823364699e-01,-1.345552834512165619e-01,-1.230450760576869418e-01,-6.630314966236153795e-01,1.899730851752053085e-01
3.259999999999930509e+00,1.059472744810894485e+00,9.494097467614048824e-01,-4.353808464352566521e-01,5.220019165275298079e-01,-1.303894045401054469e-01,-1.255308885164500843e-01,-6.596413525449579263e-01,1.905593870768474141e-01
3.269999999999930296e+00,1.055154352325405887e+00,9.547415280808209115e-01,-4.366640039676905061e-01,5.207340036658839599e-01,-1.262463991792707463e-01,-1.280592770138243852e-01,-6.562260491742507584e-01,1.911460198464045301e-01
3.279999999999930083e+00,1.050823501571435559e+00,9.600605495801383116e-01,-4.379058539909899128e-01,5.194405972740162580e-01,-1.221282592514677107e-01,-1.306294500364831301e-01,-6.527885707713765306e-01,1.917329052272978840e-01
3.289999999999929869e+00,1.046480601584426573e+00,9.653665565753606348e-01,-4.391066550263697521e-01,5.181212835573257847e-01,-1.180369539261491990e-01,-1.332405934087270705e-01,-6.493318458932519910e-01,1.923199583399450574e-01
3.299999999999929656e+00,1.042126058713449988e+00,9.706592902611244078e-01,-4.402666851677814464e-01,5.167756569747181672e-01,-1.139744283484435128e-01,-1.358918706755953276e-01,-6.458587462977745108e-01,1.929070874422018633e-01
3.309999999999929443e+00,1.037760276427945438e+00,9.759384877960108895e-01,-4.413862418352740291e-01,5.154033204593936324e-01,-1.099426023671448427e-01,-1.385824235088458367e-01,-6.423720859197000754e-01,1.934941936915759164e-01
3.319999999999929230e+00,1.033383655126934642e+00,9.812038823900969264e-01,-4.424656415158195188e-01,5.140038856354480767e-01,-1.059433692992833992e-01,-1.413113721359465225e-01,-6.388746199178976237e-01,1.940811709095928983e-01
3.329999999999929017e+00,1.028996591950854356e+00,9.864552033947017184e-01,-4.435052194919812396e-01,5.125769730300958615e-01,-1.019785947341953353e-01,-1.440778157887148136e-01,-6.353690437933199320e-01,1.946679053487165856e-01
3.339999999999928804e+00,1.024599480596085410e+00,9.916921763942863066e-01,-4.445053295588156095e-01,5.111222122813018354e-01,-9.805011537640523356e-02,-1.468808331713333526e-01,-6.318579925770145822e-01,1.952542754622376975e-01
3.349999999999928590e+00,1.020192711132353880e+00,9.969145233004416129e-01,-4.454663437293998052e-01,5.096392423406244099e-01,-9.415973792820121757e-02,-1.497194829507348113e-01,-6.283440400874209519e-01,1.958401516775464257e-01
3.359999999999928377e+00,1.015776669823055700e+00,1.002121962447916514e+00,-4.463886519293879251e-01,5.081277116710563035e-01,-9.030923801213436297e-02,-1.525928042678051932e-01,-6.248296982561583057e-01,1.964253961732254361e-01
3.369999999999928164e+00,1.011351738948662149e+00,1.007314208692624780e+00,-4.472726616809974409e-01,5.065872784396293627e-01,-8.650035913584883107e-02,-1.554998172713995819e-01,-6.213174165215056277e-01,1.970098626604286363e-01
3.379999999999927951e+00,1.006918296633282806e+00,1.012490973511584791e+00,-4.481187977768432140e-01,5.050176107045802887e-01,-8.273481169573858318e-02,-1.584395236733436574e-01,-6.178095812886790217e-01,1.975933961690126417e-01
3.389999999999927738e+00,1.002476716674494117e+00,1.017651965104718892e+00,-4.489275019440256420e-01,5.034183865968779870e-01,-7.901427202447351694e-02,-1.614109073202814881e-01,-6.143085154560115058e-01,1.981758328388755763e-01
3.399999999999927525e+00,9.980273683765247261e-01,1.022796888498448853e+00,-4.496992324988944856e-01,5.017892944959302381e-01,-7.534038147903485139e-02,-1.644129347850911416e-01,-6.108164780060543197e-01,1.987569997169268132e-01
3.409999999999927311e+00,9.935706163868838203e-01,1.027925445651016290e+00,-4.504344639929053207e-01,5.001300331993071557e-01,-7.171474557086793267e-02,-1.674445559743304168e-01,-6.073356636605992120e-01,1.993367145601057100e-01
3.419999999999927098e+00,9.891068205365508570e-01,1.033037335559489955e+00,-4.511336868499901676e-01,4.984403120862735403e-01,-6.813893313862931511e-02,-1.705047047567185836e-01,-6.038682025985835367e-01,1.999147856448817151e-01
3.429999999999926885e+00,9.846363356837648517e-01,1.038132254368359320e+00,-4.517974069958650141e-01,4.967198512749639305e-01,-6.461447556304954210e-02,-1.735922996069279856e-01,-6.004161602358113470e-01,2.004910115836867068e-01
3.439999999999926672e+00,9.801595115615349130e-01,1.043209895479649596e+00,-4.524261454796991710e-01,4.949683817730400892e-01,-6.114286602397257103e-02,-1.767062442650838006e-01,-5.969815370654163456e-01,2.010651811487255136e-01
3.449999999999926459e+00,9.756766926289198727e-01,1.048269949664494272e+00,-4.530204380885549664e-01,4.931856456216697215e-01,-5.772555879712542443e-02,-1.798454284131685288e-01,-5.935662685579233822e-01,2.016370731036052077e-01
3.459999999999926246e+00,9.711882179261593917e-01,1.053312105176098301e+00,-4.535808349550016771e-01,4.913713960326466790e-01,-5.436396859276012433e-02,-1.830087283712410751e-01,-5.901722251197749625e-01,2.022064560432119962e-01
3.469999999999926033e+00,9.666944209337215987e-01,1.058336047863993601e+00,-4.541079001583074870e-01,4.895253975184526984e-01,-5.105946993173492154e-02,-1.861950078116306473e-01,-5.868012121091202848e-01,2.027730882422759395e-01
3.479999999999925819e+00,9.621956294353301020e-01,1.063341461289541323e+00,-4.546022113195933856e-01,4.876474260150924223e-01,-4.781339656203715399e-02,-1.894031184904758358e-01,-5.834549699076672091e-01,2.033367175130489091e-01
3.489999999999925606e+00,9.576921653850289928e-01,1.068328026842576106e+00,-4.550643591913372532e-01,4.857372689975429925e-01,-4.462704091181685095e-02,-1.926319009924773451e-01,-5.801351740473366103e-01,2.038970810724814731e-01
3.499999999999925393e+00,9.531843447783489021e-01,1.073295423859131015e+00,-4.554949472415920630e-01,4.837947255876822172e-01,-4.150165357983774672e-02,-1.958801854910242890e-01,-5.768434353904470235e-01,2.044539054192585359e-01
3.509999999999925180e+00,9.486724775276069721e-01,1.078243329740151024e+00,-4.558945912333044470e-01,4.818196066545387124e-01,-3.843844286440847163e-02,-1.991467925232975889e-01,-5.735813003621406114e-01,2.050069062210610471e-01
3.519999999999924967e+00,9.441568673414169055e-01,1.083171420071130431e+00,-4.562639187990911172e-01,4.798117349067195225e-01,-3.543857432559441301e-02,-2.024305337799987836e-01,-5.703502512337410568e-01,2.055557882124212921e-01
3.529999999999924754e+00,9.396378116084278531e-01,1.088079368742588704e+00,-4.566035690118235291e-01,4.777709449768720029e-01,-3.250317038580006340e-02,-2.057302129077371033e-01,-5.671517064557295429e-01,2.061002451035579552e-01
3.539999999999924540e+00,9.351156012853558686e-01,1.092966848071280417e+00,-4.569141919513992067e-01,4.756970834980648322e-01,-2.963330996529826497e-02,-2.090446263230709978e-01,-5.639870210389803518e-01,2.066399595005558587e-01
3.549999999999924327e+00,9.305905207893152564e-01,1.097833528922075086e+00,-4.571964482680445085e-01,4.735900091719891791e-01,-2.683002815403332311e-02,-2.123725640330751674e-01,-5.608574869828598652e-01,2.071746028372227488e-01
3.559999999999924114e+00,9.260628478945137632e-01,1.102679080830436087e+00,-4.574510087425250338e-01,4.714495928289175186e-01,-2.409431592024350796e-02,-2.157128104644684130e-01,-5.577643337487726560e-01,2.077038353189339381e-01
3.569999999999923901e+00,9.215328536333284859e-01,1.107503172125375190e+00,-4.576785538436070611e-01,4.692757174793433794e-01,-2.142711985324914289e-02,-2.190641452961571700e-01,-5.547087287776893971e-01,2.082273058787586506e-01
3.579999999999923688e+00,9.170008022017843707e-01,1.112305470052825651e+00,-4.578797732831392242e-01,4.670682783572819297e-01,-1.882934194340788597e-02,-2.224253442961475202e-01,-5.516917780501762181e-01,2.087446521461462923e-01
3.589999999999923475e+00,9.124669508694716047e-01,1.117085640899357024e+00,-4.580553655691008141e-01,4.648271829551859358e-01,-1.630183939644280072e-02,-2.257951801595429187e-01,-5.487145266873502125e-01,2.092555004284408493e-01
3.599999999999923261e+00,9.079315498939100060e-01,1.121843350116102034e+00,-4.582060375569745880e-01,4.625523510504765956e-01,-1.384542448320191452e-02,-2.291724233497732521e-01,-5.457779595911561588e-01,2.097594657054827338e-01
