t,q1,q2,dq1,dq2,ddq1,ddq2,tau1,tau2
5.159999999999890008e+00,-7.514110526136007495e-01,-6.716343743470237770e-01,-2.609644523576216679e-01,4.200210097022485239e-02,1.295517215652920440e-01,1.653944456805635926e-02,-4.335898238668337568e-01,8.216262334197280137e-02
5.169999999999889795e+00,-7.539555567612795661e-01,-6.710922334212218177e-01,-2.596594208452963626e-01,4.217340016671904807e-02,1.314535782536775943e-01,1.772286371471811645e-02,-4.341434484803575744e-01,8.218763098201052608e-02
5.179999999999889582e+00,-7.564867663290452127e-01,-6.705482744068383960e-01,-2.583353995928701075e-01,4.235660163006189222e-02,1.333495594519687188e-01,1.891984083331251995e-02,-4.347263651336349954e-01,8.221432335330317032e-02
5.189999999999889368e+00,-7.590044928194695784e-01,-6.700023777742067921e-01,-2.569924504308376267e-01,4.255183935336145917e-02,1.352390482102851232e-01,2.013005856352608966e-02,-4.353391824875158522e-01,8.224267743658537910e-02
5.199999999999889155e+00,-7.615085484368190327e-01,-6.694544226997065639e-01,-2.556306414098018509e-01,4.275924415524216815e-02,1.371214174862369628e-01,2.135319938880605312e-02,-4.359824932770914874e-01,8.227266973902604141e-02
5.209999999999888942e+00,-7.639987461498836119e-01,-6.689042870968279209e-01,-2.542500469005535280e-01,4.297894367883350192e-02,1.389960303170359734e-01,2.258894574646782422e-02,-4.366568733480679643e-01,8.230427630999197219e-02
5.219999999999888729e+00,-7.664748997557903065e-01,-6.683518476472281034e-01,-2.528507476923555486e-01,4.321106239185475845e-02,1.408622400060137447e-01,2.383698013658054268e-02,-4.373628806880224262e-01,8.233747275592709358e-02
5.229999999999888516e+00,-7.689368239447786912e-01,-6.677969798317533456e-01,-2.514328310892791629e-01,4.345572158777722543e-02,1.427193903267357789e-01,2.509698522834010251e-02,-4.381010544535016149e-01,8.237223425433075341e-02
5.239999999999888303e+00,-7.713843343659168017e-01,-6.672395579614155414e-01,-2.499963910044142035e-01,4.371303938803257350e-02,1.445668157423198597e-01,2.636864396258654583e-02,-4.388719139939419867e-01,8.240853556681469738e-02
5.249999999999888090e+00,-7.738172476937312805e-01,-6.666794552083284975e-01,-2.485415280518093739e-01,4.398313074521961047e-02,1.464038416424260081e-01,2.765163964890455725e-02,-4.396759578733961948e-01,8.244635105124130392e-02
5.259999999999887876e+00,-7.762353816957339170e-01,-6.661165436365785730e-01,-2.470683496359543374e-01,4.426610744725232444e-02,1.482297845960480198e-01,2.894565605641064021e-02,-4.405136628911027752e-01,8.248565467298259180e-02
5.269999999999887663e+00,-7.786385553008150495e-01,-6.655506942330227105e-01,-2.455769700386536969e-01,4.456207812237818200e-02,1.500439526214221442e-01,3.025037749694850508e-02,-4.413854831019250469e-01,8.252642001536444893e-02
5.279999999999887450e+00,-7.810265886684784054e-01,-6.649817769380015342e-01,-2.440675105031153147e-01,4.487114824498986826e-02,1.518456454725972127e-01,3.156548890067144286e-02,-4.422918488377208801e-01,8.256862028938777298e-02
5.289999999999887237e+00,-7.833993032588855154e-01,-6.644096606759749557e-01,-2.425400993150902129e-01,4.519342014215714520e-02,1.536341549432947151e-01,3.289067588460827668e-02,-4.432331657307234107e-01,8.261222834282137828e-02
5.299999999999887024e+00,-7.857565219036722892e-01,-6.638342133860457572e-01,-2.409948718808860579e-01,4.552899300081156286e-02,1.554087651875419029e-01,3.422562481455534988e-02,-4.442098137400414815e-01,8.265721666875522344e-02
5.309999999999886811e+00,-7.880980688775170995e-01,-6.632553020523864751e-01,-2.394319708020935800e-01,4.587796287551058200e-02,1.571687530570265445e-01,3.557002285871733310e-02,-4.452221461823886450e-01,8.270355741369626867e-02
5.319999999999886597e+00,-7.904237699704118603e-01,-6.626727927345579250e-01,-2.378515459468561744e-01,4.624042269669158961e-02,1.589133884544399189e-01,3.692355803190506408e-02,-4.462704887681794297e-01,8.275122238529251939e-02
5.329999999999886384e+00,-7.927334525606125615e-01,-6.620865505977073795e-01,-2.362537545175293074e-01,4.661646227931512398e-02,1.606419347024030941e-01,3.828591922893165300e-02,-4.473551386441039779e-01,8.280018305978316395e-02
5.339999999999886171e+00,-7.950269456882212982e-01,-6.614964399426523922e-01,-2.346387611145786256e-01,4.700616833178535015e-02,1.623536489266539373e-01,3.965679624670646886e-02,-4.484763634432785140e-01,8.285041058929322466e-02
5.349999999999885958e+00,-7.973040801293631574e-01,-6.609023242358503802e-01,-2.330067377965686637e-01,4.740962446503905331e-02,1.640477824547904584e-01,4.103587979620965109e-02,-4.496344003440194137e-01,8.290187580910207688e-02
5.359999999999885745e+00,-7.995646884709226576e-01,-6.603040661392479693e-01,-2.313578641360943267e-01,4.782691120171217447e-02,1.657235812283444909e-01,4.242286150634367453e-02,-4.508294551382596160e-01,8.295454924501322047e-02
5.369999999999885532e+00,-8.018086051857858942e-01,-6.597015275399982226e-01,-2.296923272715232223e-01,4.825810598530946849e-02,1.673802862297310290e-01,4.381743392070086562e-02,-4.520617013105770465e-01,8.300840112092712497e-02
5.379999999999885318e+00,-8.040356667085575282e-01,-6.590945695800644044e-01,-2.280103219543885840e-01,4.870328318930185196e-02,1.690171339239301407e-01,4.521929048604358264e-02,-4.533312791288064414e-01,8.306340136669385088e-02
5.389999999999885105e+00,-8.062457115117046547e-01,-6.584830526857128330e-01,-2.263120505923043868e-01,4.916251412606283816e-02,1.706333567129425799e-01,4.662812553142652722e-02,-4.546382947472092373e-01,8.311951962631491941e-02
5.399999999999884892e+00,-8.084385801820646034e-01,-6.578668365968897147e-01,-2.245977232872647389e-01,4.963586705554196010e-02,1.722281834038535964e-01,4.804363423620380824e-02,-4.559828193231799109e-01,8.317672526656796905e-02
5.409999999999884679e+00,-8.106141154976956864e-01,-6.572457803964901757e-01,-2.228675578692085602e-01,5.012340719356477708e-02,1.738008396883997109e-01,4.946551258789864958e-02,-4.573648881484864703e-01,8.323498738614325265e-02
5.419999999999884466e+00,-8.127721625050039478e-01,-6.566197425395218223e-01,-2.211217799247160443e-01,5.062519671967167373e-02,1.753505486363731991e-01,5.089345733252315096e-02,-4.587844997960781601e-01,8.329427482538674654e-02
5.429999999999884253e+00,-8.149125685960955101e-01,-6.559885808821729336e-01,-2.193606228207139464e-01,5.114129478443433380e-02,1.768765312008082902e-01,5.232716592019286822e-02,-4.602416152835064334e-01,8.335455617673576123e-02
5.439999999999884039e+00,-8.170351835863184364e-01,-6.553521527108002731e-01,-2.175843277230619655e-01,5.167175751621075341e-02,1.783780067365035860e-01,5.376633644740373003e-02,-4.617361572540753523e-01,8.341579979590288407e-02
5.449999999999883826e+00,-8.191398597919166136e-01,-6.547103147708354109e-01,-2.157931436098914635e-01,5.221663802730986542e-02,1.798541935311394613e-01,5.521066759695218013e-02,-4.632680091768321406e-01,8.347797381385932414e-02
5.459999999999883613e+00,-8.212264521077714541e-01,-6.540629232956216565e-01,-2.139873272795691228e-01,5.277598641955489472e-02,1.813043093488979907e-01,5.665985857846630308e-02,-4.648370145665461917e-01,8.354104614966946507e-02
5.469999999999883400e+00,-8.232948180851410447e-01,-6.534098340351880418e-01,-2.121671433531625572e-01,5.334984978926757271e-02,1.827275719865464332e-01,5.811360907223949573e-02,-4.664429762248541445e-01,8.360498452422000792e-02
5.479999999999883187e+00,-8.253448180093764242e-01,-6.527509022849797837e-01,-2.103328642712897212e-01,5.393827223170925139e-02,1.841231998404209425e-01,5.957161917678258090e-02,-4.680856555037210542e-01,8.366975647484782563e-02
5.489999999999882974e+00,-8.273763149775266168e-01,-6.520859829145387865e-01,-2.084847702852361262e-01,5.454129484501604730e-02,1.854904124858940684e-01,6.103358936022080378e-02,-4.697647715924059830e-01,8.373532937084171568e-02
5.499999999999882760e+00,-8.293891749757954512e-01,-6.514149303961445092e-01,-2.066231494422252901e-01,5.515895573367377014e-02,1.868284312671175673e-01,6.249922041721819171e-02,-4.714800008290997990e-01,8.380167042977201830e-02
5.509999999999882547e+00,-8.313832669567747802e-01,-6.507375988334347383e-01,-2.047482975647401671e-01,5.579129001159881251e-02,1.881364798971261465e-01,6.396821343374926860e-02,-4.732309760384062480e-01,8.386874673456928830e-02
5.519999999999882334e+00,-8.333584629164055846e-01,-6.500538419899940523e-01,-2.028605182237860904e-01,5.643832980491274298e-02,1.894137850691191560e-01,6.544026976090447367e-02,-4.750172858958319200e-01,8.393652525124493946e-02
5.529999999999882121e+00,-8.353146379705926883e-01,-6.493635133179369578e-01,-2.009601227060002215e-01,5.710010425449623533e-02,1.906595770759515751e-01,6.691509099677152295e-02,-4.768384743204364673e-01,8.400497284712987733e-02
5.539999999999881908e+00,-8.372516704314237890e-01,-6.486664659864653792e-01,-1.990474299745205455e-01,5.777663951839551865e-02,1.918730904383808278e-01,6.839237897488827100e-02,-4.786940398967440835e-01,8.407405630950791353e-02
5.549999999999881695e+00,-8.391694418829137581e-01,-6.479625529104179327e-01,-1.971227666235325637e-01,5.846795877414445730e-02,1.930535645412873869e-01,6.987183575878061492e-02,-4.805834353269714532e-01,8.414374236453778244e-02
5.559999999999881481e+00,-8.410678372562265803e-01,-6.472516267788206434e-01,-1.951864668264187974e-01,5.917408222106349674e-02,1.942002442769309445e-01,7.135316364313837312e-02,-4.825060669145727621e-01,8.421399769638171495e-02
5.569999999999881268e+00,-8.429467449043015481e-01,-6.465335400834218982e-01,-1.932388722774390499e-01,5.989502708260786151e-02,1.953123806949585706e-01,7.283606516238186335e-02,-4.844612940800787082e-01,8.428478896647234597e-02
5.579999999999881055e+00,-8.448060566758051060e-01,-6.458081451472351686e-01,-1.912803321268829460e-01,6.063080760883548387e-02,1.963892316584834874e-01,7.432024310594576022e-02,-4.864484289101919656e-01,8.435608283284483366e-02
5.589999999999880842e+00,-8.466456679883648251e-01,-6.450752941530759621e-01,-1.893112029096312710e-01,6.138143507905529511e-02,1.974300625057784364e-01,7.580540053850130799e-02,-4.884667357410770738e-01,8.442784596947011666e-02
5.599999999999880629e+00,-8.484654779010101233e-01,-6.443348391720938872e-01,-1.873318484670744855e-01,6.214691780469271815e-02,1.984341467169920825e-01,7.729124082317533062e-02,-4.905154307767453092e-01,8.450004508554229132e-02
5.609999999999880416e+00,-8.502653891857480106e-01,-6.435866321923090494e-01,-1.853426398623424787e-01,6.292726113240562635e-02,1.994007665852931266e-01,7.877746764856732864e-02,-4.925936817434073967e-01,8.457264694467996058e-02
5.619999999999880202e+00,-8.520453083982011400e-01,-6.428305251471443382e-01,-1.833439552888007640e-01,6.372246744749472669e-02,2.003292138924127608e-01,8.026378506105791288e-02,-4.947006075806641423e-01,8.464561838399492499e-02
5.629999999999879989e+00,-8.538051459472616456e-01,-6.420663699439549399e-01,-1.813361799717676526e-01,6.453253617766771533e-02,2.012187905889548656e-01,8.174989750299407887e-02,-4.968352781704330479e-01,8.471892633296423947e-02
5.639999999999879776e+00,-8.555448161636713955e-01,-6.412940184925585152e-01,-1.793197060634088846e-01,6.535746379720985821e-02,2.020688094780644650e-01,8.323550985562681859e-02,-4.989967141044897025e-01,8.479253783203698214e-02
5.649999999999879563e+00,-8.572642373674701499e-01,-6.405133227337419521e-01,-1.772949325307806578e-01,6.619724383160036085e-02,2.028785949024615454e-01,8.472032748478516839e-02,-5.011838864915083569e-01,8.486642005091700469e-02
5.659999999999879350e+00,-8.589633319342379059e-01,-6.397241346677783325e-01,-1.752622650369855262e-01,6.705186686259023698e-02,2.036474834347913043e-01,8.620405628731396541e-02,-5.033957168044632668e-01,8.494054030649235421e-02
5.669999999999879137e+00,-8.606420263600652598e-01,-6.389263063829182521e-01,-1.732221158154111373e-01,6.792132053374089207e-02,2.043748245701746125e-01,8.768640273672884122e-02,-5.056310767692639985e-01,8.501486608040922932e-02
5.679999999999878924e+00,-8.623002513251860623e-01,-6.381196900838652653e-01,-1.711749035370326022e-01,6.880558955642226970e-02,2.050599814211173377e-01,8.916707392944994703e-02,-5.078887882954533639e-01,8.508936503630518122e-02
5.689999999999878710e+00,-8.639379417561974250e-01,-6.373041381202444455e-01,-1.691210531707638132e-01,6.970465571626649481e-02,2.057023314128221814e-01,9.064577762934600269e-02,-5.101676234498114804e-01,8.516400503671875399e-02
5.699999999999878497e+00,-8.655550368867936939e-01,-6.364795030150414146e-01,-1.670609958368423908e-01,7.061849788005364337e-02,2.063012669808043931e-01,9.212222230894151487e-02,-5.124663044736570416e-01,8.523875415970645630e-02
5.709999999999878284e+00,-8.671514803169531049e-01,-6.356456374930122832e-01,-1.649951686532413198e-01,7.154709200297725002e-02,2.068561962679381083e-01,9.359611718407225001e-02,-5.147835038446058054e-01,8.531358071523194309e-02
5.719999999999878071e+00,-8.687272200705109526e-01,-6.348023945090794928e-01,-1.629240145751108260e-01,7.249041113622008148e-02,2.073665438213227463e-01,9.506717224078782558e-02,-5.171178443835103833e-01,8.538845326142781300e-02
5.729999999999877858e+00,-8.702822086510384469e-01,-6.339496272767044527e-01,-1.608479822272565196e-01,7.344842543475652019e-02,2.078317512880041018e-01,9.653509825409349598e-02,-5.194678994072732259e-01,8.546334062086287375e-02
5.739999999999877645e+00,-8.718164030959633104e-01,-6.330871892962297576e-01,-1.587675257296636278e-01,7.442110216530671563e-02,2.082512781094051635e-01,9.799960679948646614e-02,-5.218321929281979354e-01,8.553821189696153571e-02
5.749999999999877431e+00,-8.733297650288677216e-01,-6.322149343831993118e-01,-1.566831045161017066e-01,7.540840571436673023e-02,2.086246022113850407e-01,9.946041025669179192e-02,-5.242091999004968583e-01,8.561303649071207167e-02
5.759999999999877218e+00,-8.748222607098884440e-01,-6.313327166966581361e-01,-1.545951831458422798e-01,7.641029759623833850e-02,2.089512206908495928e-01,1.009172218056938325e-01,-5.265973465144813126e-01,8.568778411778953108e-02
5.769999999999877005e+00,-8.762938610841433107e-01,-6.304403907674339669e-01,-1.525042311085329505e-01,7.742673646098249818e-02,2.092306504978515003e-01,1.023697554160257622e-01,-5.289950105389367163e-01,8.576242482622196961e-02
5.779999999999876792e+00,-8.777445418281459855e-01,-6.295378115264064212e-01,-1.504107226222842764e-01,7.845767810224686667e-02,2.094624291108003467e-01,1.038177258327223906e-01,-5.314005217120948421e-01,8.583692901471826064e-02
5.789999999999876579e+00,-8.791742833941130764e-01,-6.286248343327637267e-01,-1.483151364250301085e-01,7.950307546494034261e-02,2.096461152066208256e-01,1.052608485598775512e-01,-5.338121621816156459e-01,8.591126745175581281e-02
5.799999999999876366e+00,-8.805830710521054261e-01,-6.277013150022551224e-01,-1.462179555592238445e-01,8.056287865273402404e-02,2.097812893230493747e-01,1.066988398424856682e-01,-5.362281669939276130e-01,8.598541129551995343e-02
5.809999999999876152e+00,-8.819708949299499556e-01,-6.267671098354313797e-01,-1.441196671499520021e-01,8.163703493537820266e-02,2.098675545125416875e-01,1.081314166482753580e-01,-5.386467246332556913e-01,8.605933211477785616e-02
5.819999999999875939e+00,-8.833377500508571289e-01,-6.258220756458963141e-01,-1.420207621765515738e-01,8.272548875584877226e-02,2.099045369881103462e-01,1.095582966521252977e-01,-5.410659776106014895e-01,8.613300191074739487e-02
5.829999999999875726e+00,-8.846836363686882976e-01,-6.248660697885641824e-01,-1.399217352378089585e-01,8.382818173735659406e-02,2.098918867610020944e-01,1.109791982246141478e-01,-5.434840231029725022e-01,8.620639313997176256e-02
5.839999999999875513e+00,-8.860085588008063118e-01,-6.238989501879058652e-01,-1.378230843108231851e-01,8.494505269027281813e-02,2.098292782696322412e-01,1.123938404271015296e-01,-5.458989136430903999e-01,8.627947873816986524e-02
5.849999999999875300e+00,-8.873125272584454493e-01,-6.229205753662189204e-01,-1.357253105036303198e-01,8.607603761904540629e-02,2.097164109987839642e-01,1.138019430147217959e-01,-5.483086578598161953e-01,8.635223214498782829e-02
5.859999999999875087e+00,-8.885955566745378231e-01,-6.219308044719099593e-01,-1.336289178016889512e-01,8.722106972918042267e-02,2.095530100876633883e-01,1.152032264462863886e-01,-5.507112212694705855e-01,8.642462732954626914e-02
5.869999999999874873e+00,-8.898576670289450874e-01,-6.209294973077692514e-01,-1.315344128083380526e-01,8.838007943435234604e-02,2.093388269273592783e-01,1.165974119001002979e-01,-5.531045271181829204e-01,8.649663881666448673e-02
5.879999999999874660e+00,-8.910988833710321577e-01,-6.199165143592634264e-01,-1.294423044793452382e-01,8.955299436370263433e-02,2.090736397450076722e-01,1.179842212956812436e-01,-5.554864572753405172e-01,8.656824171365236353e-02
5.889999999999874447e+00,-8.923192358395319879e-01,-6.188917168228309507e-01,-1.273531038516802494e-01,9.073973936938596607e-02,2.087572541746547106e-01,1.193633773218342881e-01,-5.578548531781174491e-01,8.663941173755747294e-02
5.899999999999874234e+00,-8.935187596796315690e-01,-6.178549666341774937e-01,-1.252673237666469264e-01,9.194023653442998101e-02,2.083895038143699086e-01,1.207346034708887544e-01,-5.602075168270514993e-01,8.671012524274436528e-02
5.909999999999874021e+00,-8.946974952572489537e-01,-6.168061264965732926e-01,-1.231854785875128866e-01,9.315440518096330946e-02,2.079702507699884850e-01,1.220976240786065259e-01,-5.625422118325349441e-01,8.678035924867955053e-02
5.919999999999873808e+00,-8.958554880704335810e-01,-6.157450599091459642e-01,-1.211080839117755631e-01,9.438216187888018305e-02,2.074993861834246445e-01,1.234521643716169070e-01,-5.648566645120767227e-01,8.685009146778342737e-02
5.929999999999873594e+00,-8.969927887578317272e-01,-6.146716311951548883e-01,-1.190356562782230315e-01,9.562342045501570631e-02,2.069768307453034584e-01,1.247979505215500717e-01,-5.671485650381362653e-01,8.691930033319213156e-02
5.939999999999873381e+00,-8.981094531041952100e-01,-6.135857055302503804e-01,-1.169687128689582689e-01,9.687809200288323430e-02,2.064025351893184479e-01,1.261347097031230435e-01,-5.694155686362118995e-01,8.698796502626839067e-02
5.949999999999873168e+00,-8.992055420428657353e-01,-6.124871489707175432e-01,-1.149077712065687956e-01,9.814608489300112593e-02,2.057764807693088505e-01,1.274621701531855333e-01,-5.716552968328445505e-01,8.705606550371634833e-02
5.959999999999872955e+00,-9.002811216551879214e-01,-6.113758284816724897e-01,-1.128533488466128692e-01,9.942730478380550074e-02,2.050986797180553989e-01,1.287800612287503810e-01,-5.738653387531512662e-01,8.712358252418696269e-02
5.969999999999872742e+00,-9.013362631668289104e-01,-6.102516119652239279e-01,-1.108059630656181987e-01,1.007216546331352880e-01,2.043691756858185549e-01,1.300881134632677627e-01,-5.760432524674318211e-01,8.719049767427591857e-02
5.979999999999872529e+00,-9.023710429409323996e-01,-6.091143682885920008e-01,-1.087661305448066329e-01,1.020290347102627837e-01,2.035880441564016652e-01,1.313860586187953483e-01,-5.781865663862832960e-01,8.725679339382547139e-02
5.989999999999872315e+00,-9.033855424680991009e-01,-6.079639673121681742e-01,-1.067343670497708785e-01,1.033493426084189093e-01,2.027553928407211659e-01,1.326736297332142545e-01,-5.802927807036010188e-01,8.732245300046052872e-02
5.999999999999872102e+00,-9.043798483531378940e-01,-6.068002799175198358e-01,-1.047111871063179933e-01,1.046824732577765205e-01,2.018713620505983020e-01,1.339505611649288441e-01,-5.823593688867999552e-01,8.738746071331707221e-02
6.009999999999871889e+00,-9.053540522985649153e-01,-6.056231780353207306e-01,-1.026971036726725822e-01,1.060283189388698671e-01,2.009361250524793752e-01,1.352165886350243929e-01,-5.843837792136757914e-01,8.745180167592984943e-02
6.019999999999871676e+00,-9.063082510847979556e-01,-6.044325346732074555e-01,-1.006926278082497517e-01,1.073867692964169396e-01,1.999498883993474918e-01,1.364714492659582501e-01,-5.863634363552572282e-01,8.751546197825742224e-02
6.029999999999871463e+00,-9.072425465470433936e-01,-6.032282239435601268e-01,-9.869826833923403542e-02,1.087577113535179718e-01,1.989128922371369845e-01,1.377148816182110769e-01,-5.882957430039802427e-01,8.757842867783827145e-02
6.039999999999871250e+00,-9.081570455488297000e-01,-6.020101210911923406e-01,-9.671453152122690133e-02,1.101410295262158640e-01,1.978254105844718391e-01,1.389466257262786941e-01,-5.901780815463621988e-01,8.764068982007822139e-02
6.049999999999871036e+00,-9.090518599521636434e-01,-6.007781025209443238e-01,-9.474192069923022264e-02,1.115366056384149845e-01,1.966877515856673142e-01,1.401664231342208133e-01,-5.920078157792575402e-01,8.770223445766996140e-02
6.059999999999870823e+00,-9.099271065842977624e-01,-5.995320458251854889e-01,-9.278093596523305508e-02,1.129443189371535788e-01,1.955002577376918349e-01,1.413740169314819384e-01,-5.937822926687356118e-01,8.776305266915188086e-02
6.069999999999870610e+00,-9.107829072010730220e-01,-5.982718298111981969e-01,-9.083207381365644706e-02,1.143640461082452292e-01,1.942633060905477604e-01,1.425691517905390282e-01,-5.954988441505829622e-01,8.782313557660650916e-02
6.079999999999870397e+00,-9.116193884468323239e-01,-5.969973345284561583e-01,-8.889582679494556494e-02,1.157956612923020101e-01,1.929773084171702846e-01,1.437515740057938862e-01,-5.971547889713487711e-01,8.788247536247627278e-02
6.089999999999870184e+00,-9.124366818108891053e-01,-5.957084412957784902e-01,-8.697268316762182816e-02,1.172390361011588084e-01,1.916427113511367519e-01,1.449210315351995570e-01,-5.987474345687135990e-01,8.794106528546419277e-02
6.099999999999869971e+00,-9.132349235805372611e-01,-5.944050327283436630e-01,-8.506312654912456805e-02,1.186940396347281740e-01,1.902599964910518804e-01,1.460772740443500584e-01,-6.002740789898676210e-01,8.799889969546534352e-02
6.109999999999869758e+00,-9.140142547905896198e-01,-5.930869927645782136e-01,-8.316763556577835836e-02,1.201605384983002733e-01,1.888296804708145538e-01,1.472200529513993383e-01,-6.017320128465114548e-01,8.805597404747222967e-02
6.119999999999869544e+00,-9.147748211694576304e-01,-5.917542066928902500e-01,-8.128668350223154648e-02,1.216383968203011839e-01,1.873523149949890276e-01,1.483491214740129960e-01,-6.031185213050169747e-01,8.811228491439442034e-02
6.129999999999869331e+00,-9.155167730817482807e-01,-5.904065611782439715e-01,-7.942073795072125686e-02,1.231274762705263925e-01,1.858284868371697096e-01,1.494642346767480201e-01,-6.044308861101388430e-01,8.816782999873694349e-02
6.139999999999869118e+00,-9.162402654674055569e-01,-5.890439442885603283e-01,-7.757026046055690016e-02,1.246276360788427517e-01,1.842588177984605946e-01,1.505651495177050547e-01,-6.056663876405073976e-01,8.822260814307546217e-02
6.149999999999868905e+00,-9.169454577773833437e-01,-5.876662455209485936e-01,-7.573570618821841294e-02,1.261387330543519703e-01,1.826439646248803061e-01,1.516516248938820088e-01,-6.068223069940051895e-01,8.827661933927681559e-02
6.159999999999868692e+00,-9.176325139058763014e-01,-5.862733558277496426e-01,-7.391752354849213946e-02,1.276606216050055476e-01,1.809846188830522840e-01,1.527234216862348448e-01,-6.078959281009920224e-01,8.832986473641846192e-02
6.169999999999868479e+00,-9.183016021191154898e-01,-5.848651676423702872e-01,-7.211615386706038411e-02,1.291931537576662126e-01,1.792815067930050854e-01,1.537803028039825270e-01,-6.088845398632951600e-01,8.838234664735612756e-02
6.179999999999868265e+00,-9.189528949807519442e-01,-5.834415749049299826e-01,-7.033203103498728015e-02,1.307361791786069982e-01,1.775353890161024406e-01,1.548220332276351030e-01,-6.097854383167764514e-01,8.843406855390729959e-02
6.189999999999868052e+00,-9.195865692738417474e-01,-5.820024730876738328e-01,-6.856558116555618032e-02,1.322895451944371970e-01,1.757470603960456512e-01,1.558483800513243145e-01,-6.105959288151651121e-01,8.848503511064306770e-02
6.199999999999867839e+00,-9.202028059194825582e-01,-5.805477592201707671e-01,-6.681722225394502723e-02,1.338530968134373222e-01,1.739173496502314786e-01,1.568591125219738203e-01,-6.113133282327282148e-01,8.853525214731070014e-02
6.209999999999867626e+00,-9.208017898921234679e-01,-5.790773319142816788e-01,-6.508736384023419697e-02,1.354266767472757649e-01,1.720471190120768934e-01,1.578540020770604069e-01,-6.119349671832150506e-01,8.858472666994403333e-02
6.219999999999867413e+00,-9.213837101315826006e-01,-5.775910913888762099e-01,-6.337640667623251067e-02,1.370101254331014262e-01,1.701372638248807301e-01,1.588328223816682649e-01,-6.124581922524841016e-01,8.863346686072548497e-02
6.229999999999867200e+00,-9.219487594518250839e-01,-5.760889394943083941e-01,-6.168474239660336894e-02,1.386032810559993944e-01,1.681887120890594167e-01,1.597953493644594103e-01,-6.128803682421520849e-01,8.868148207666595728e-02
6.239999999999866986e+00,-9.224971344465383583e-01,-5.745707797366290670e-01,-6.001275319474298764e-02,1.402059795718085256e-01,1.662024239636415990e-01,1.607413612540617154e-01,-6.131988804216824684e-01,8.872878284715873809e-02
6.249999999999866773e+00,-9.230290353915709956e-01,-5.730365173015402602e-01,-5.836081150387813915e-02,1.418180547303000139e-01,1.641793912210310624e-01,1.616706386148874242e-01,-6.134111367862082886e-01,8.877538087044511972e-02
6.259999999999866560e+00,-9.235446661442853200e-01,-5.714860590780725946e-01,-5.672927968386133613e-02,1.434393380987243061e-01,1.621206366517641273e-01,1.625829643857203133e-01,-6.135145703173259246e-01,8.882128900900659874e-02
6.269999999999866347e+00,-9.240442340398852261e-01,-5.699193136819749039e-01,-5.511850971418599809e-02,1.450696590857668555e-01,1.600272134152511405e-01,1.634781239228131899e-01,-6.135066412438787697e-01,8.886652128386385296e-02
6.279999999999866134e+00,-9.245279497847862515e-01,-5.683361914788217506e-01,-5.352884289377209115e-02,1.467088449659562921e-01,1.579002043349081175e-01,1.643559050479743155e-01,-6.133848392995540078e-01,8.891109286772365394e-02
6.289999999999865921e+00,-9.249960273471082850e-01,-5.667366046068150753e-01,-5.196060954807719262e-02,1.483567209045844604e-01,1.557407211381053591e-01,1.652160981016916053e-01,-6.131466859739704844e-01,8.895502007687482171e-02
6.299999999999865707e+00,-9.254486838443590768e-01,-5.651204669992723195e-01,-5.041412874408142397e-02,1.500131099831694403e-01,1.535499036411372142e-01,1.660584959991507903e-01,-6.127897367538439610e-01,8.899832036172750094e-02
6.309999999999865494e+00,-9.258861394284078061e-01,-5.634876944067903626e-01,-4.888970801370053076e-02,1.516778332254999362e-01,1.513289188791774320e-01,1.668828942904710677e-01,-6.123115833507748462e-01,8.904101229588914923e-02
6.319999999999865281e+00,-9.263086171678258651e-01,-5.618382044190821656e-01,-4.738764308617173654e-02,1.533507096242976986e-01,1.490789601814097864e-01,1.676890912240786291e-01,-6.117098559121481038e-01,8.908311556367060069e-02
6.329999999999865068e+00,-9.267163429277009978e-01,-5.601719164864674694e-01,-4.590821762995307004e-02,1.550315561685426669e-01,1.468012461942176661e-01,1.684768878160053385e-01,-6.109822252116338115e-01,8.912465094592418591e-02
6.339999999999864855e+00,-9.271095452470085041e-01,-5.584887519409988954e-01,-4.445170300463397589e-02,1.567201878715110686e-01,1.444970198563790831e-01,1.692460879228857573e-01,-6.101264048158329123e-01,8.916564030413470787e-02
6.349999999999864642e+00,-9.274884552136642979e-01,-5.567886340172336634e-01,-4.301835802331783337e-02,1.584164177995562028e-01,1.421675473301992065e-01,1.699964983171539379e-01,-6.091401532237648020e-01,8.920610656270805405e-02
6.359999999999864428e+00,-9.278533063373617384e-01,-5.550714878726228374e-01,-4.160842872589681080e-02,1.601200571016482554e-01,1.398141168926163025e-01,1.707279287636073173e-01,-6.080212759760227348e-01,8.924607368945108865e-02
6.369999999999864215e+00,-9.282043344202930424e-01,-5.533372406075115491e-01,-4.022214816360070166e-02,1.618309150396781415e-01,1.374380377900642769e-01,1.714401920952694225e-01,-6.067676277305737997e-01,8.928556667425856241e-02
6.379999999999864002e+00,-9.285417774258846180e-01,-5.515858212847412068e-01,-3.885973619516137206e-02,1.635487990195233221e-01,1.350406390608470397e-01,1.721331042899749142e-01,-6.053771143023248813e-01,8.932461150604614764e-02
6.389999999999863789e+00,-9.288658753456660033e-01,-5.498171609488482492e-01,-3.752139929490467402e-02,1.652735146228749008e-01,1.326232683283598557e-01,1.728064845465094312e-01,-6.038476946636897047e-01,8.936323514799103529e-02
