t,q1,q2,q3,q4,q5,q6,q7,dq1,dq2,dq3,dq4,dq5,dq6,dq7,ddq1,ddq2,ddq3,ddq4,ddq5,ddq6,ddq7
3.060000000000000142e+01,1.870174474193563530e+00,6.193042399523540631e-02,2.598122990939305765e+00,2.251525667582424006e+00,2.411323000716502740e+00,-1.999265183299290927e+00,-1.002975694190507472e+00,-8.867634055489834188e-02,1.527426879212172128e+00,5.940905754300061098e-02,-7.000482949057104110e-01,-5.953651329890146116e-01,-9.816596607117087370e-01,1.525567467208784223e+00,-1.980848751337467850e-01,8.087487193231917004e-01,-9.442101831819541546e-01,-7.415085644952956745e-01,-6.857482689144783761e-01,7.162122775360388882e-01,1.455226947202113985e-01
3.062000000000000099e+01,1.868362944272143000e+00,9.263844936311250999e-02,2.599122792817622596e+00,2.237376380468335313e+00,2.399280192233022468e+00,-2.018755173769533506e+00,-9.724369313853679087e-01,-9.239544251840617339e-02,1.543261760571652541e+00,4.059385451166558356e-02,-7.148811334844998866e-01,-6.088337871245164123e-01,-9.673411096211308458e-01,1.528224217014602981e+00,-1.737228631841598592e-01,7.745804006476326720e-01,-9.373930890254809078e-01,-7.417234826696219585e-01,-6.611703651800659998e-01,7.156955062920212773e-01,1.201440690191983296e-01
3.064000000000000057e+01,1.866481944983229280e+00,1.236562758760784697e-01,2.599747620698909856e+00,2.222930414496283369e+00,2.386972904395760153e+00,-2.037958875285514893e+00,-9.418501123341325165e-01,-9.562129965327595404e-02,1.558403892335639140e+00,2.190998182639782715e-02,-7.297151272710619141e-01,-6.218141890596096122e-01,-9.530296902228989619e-01,1.530372953673733827e+00,-1.487675749658462498e-01,7.394816864191937622e-01,-9.310787796833149832e-01,-7.416223836894521027e-01,-6.369286574958916702e-01,7.155012369195470345e-01,9.472400112306322839e-02
3.066000000000000014e+01,1.864541456986831269e+00,1.549698656533300967e-01,2.600000000000000533e+00,2.208187810434076859e+00,2.374410832778021785e+00,-2.056876365146213637e+00,-9.112254045386981582e-01,-9.834248113589871831e-02,1.572835146096096981e+00,3.347289789314981251e-03,-7.445438562497733725e-01,-6.343133968360044062e-01,-9.387188281561279490e-01,1.532013005815785922e+00,-1.232626653788162496e-01,7.035007195772210453e-01,-9.252764616637555450e-01,-7.411954219592098436e-01,-6.130564364161705804e-01,7.156417313008388570e-01,6.927824855818573435e-02
3.067999999999999972e+01,1.862551680755707872e+00,1.865648279502494233e-01,2.599882251380122078e+00,2.193148739370033518e+00,2.361603525183613606e+00,-2.075507586779578695e+00,-8.805729857729371890e-01,-1.005484400946496104e-01,1.586538367602628119e+00,-1.510454376969403226e-02,-7.593607108445665776e-01,-6.463391268481926133e-01,-9.244017141263184412e-01,1.533144017802805736e+00,-9.725286319400611168e-02,6.666867599252812582e-01,-9.199941737994197233e-01,-7.404334895796160776e-01,-5.895862383376695437e-01,7.161282171673825081e-01,4.382262560992490619e-02
3.069999999999999929e+01,1.860523018686193186e+00,2.184264388597138284e-01,2.599396487525716282e+00,2.177813506355640527e+00,2.348560368633918927e+00,-2.093852345252169123e+00,-8.499030377572596162e-01,-1.022295343901702402e-01,1.599497398313391550e+00,-3.345599003248085623e-02,-7.741589068206149449e-01,-6.578997382645463965e-01,-9.100713248068328376e-01,1.533765950778374076e+00,-7.078390106940835036e-02,6.290901052425824647e-01,-9.152387768447889371e-01,-7.393282308598780883e-01,-5.665497961194578824e-01,7.169708665742828835e-01,1.837299470636678117e-02
3.071999999999999886e+01,1.858466056807514200e+00,2.505396614284947088e-01,2.598544610406416489e+00,2.162182553747428848e+00,2.335290576676378294e+00,-2.111910303200964734e+00,-8.192257398139524138e-01,-1.033770459801085506e-01,1.611697095353565423e+00,-5.171764554190527025e-02,-7.889315004604209314e-01,-6.690042164727986185e-01,-8.957204441515154159e-01,1.533879083543874478e+00,-4.390244399673123854e-02,5.907620109493503247e-01,-9.110159448618689870e-01,-7.378720552472812777e-01,-5.439779909170822103e-01,7.181787763191463947e-01,-7.054742249700625759e-03
3.074000000000000199e+01,1.856391546118233649e+00,2.828891661567264904e-01,2.597328309005655811e+00,2.146256464242794593e+00,2.321803177033578081e+00,-2.129680977195240743e+00,-7.885512625066952719e-01,-1.039831988380068295e-01,1.623123349853745845e+00,-6.990020839685325005e-02,-8.036714039825719746e-01,-6.796621555750136379e-01,-8.813416850791896406e-01,1.533484013260861589e+00,-1.665601628967225412e-02,5.517546084557684027e-01,-9.073301584054161983e-01,-7.360581486566249998e-01,-5.219008053065896657e-01,7.197599503388795172e-01,-3.244465260159672820e-02
3.076000000000000156e+01,1.854310383578998023e+00,3.154593518477037950e-01,2.595749057528611736e+00,2.130035963605316773e+00,2.308106999611737820e+00,-2.147163734535520341e+00,-7.578897612677926166e-01,-1.040411753983224163e-01,1.633763103643250947e+00,-8.801445432900262267e-02,-8.183714011709346536e-01,-6.898837399585364683e-01,-8.669275114901957568e-01,1.532581655978487722e+00,1.090707277280775211e-02,5.121208223262447845e-01,-9.041846995165099266e-01,-7.338804831849786714e-01,-5.003472777719963904e-01,7.217212841144461377e-01,-5.778078171330229551e-02
3.078000000000000114e+01,1.852233592791348915e+00,3.482343667749047134e-01,2.593808114089492634e+00,2.113521923075654563e+00,2.294210664886793261e+00,-2.164357790495819778e+00,-7.272513700166181039e-01,-1.035451315018227070e-01,1.643604364275976115e+00,-1.060712126975969782e-01,-8.330241631818995351e-01,-6.996797249709230115e-01,-8.524702605745299033e-01,1.531173246984888658e+00,3.873780453286101988e-02,4.719142863923780906e-01,-9.015816485306133998e-01,-7.313338252001799766e-01,-4.793454586276919560e-01,7.240685511102432637e-01,-8.304716179866646064e-02
3.080000000000000071e+01,1.850172304392817102e+00,3.811981301327197480e-01,2.591506519879451353e+00,2.096715361464766225e+00,2.280122572685677973e+00,-2.181262206014667804e+00,-6.966461947727826676e-01,-1.024902098179235610e-01,1.652636218369117227e+00,-1.240813424385841107e-01,-8.476222644970822229e-01,-7.090614167282629499e-01,-8.379621653706422757e-01,1.529260340981431598e+00,6.678652765257636625e-02,4.311892589495027739e-01,-8.995218827035795783e-01,-7.284137417944901438e-01,-4.589223674450820800e-01,7.268063912713138564e-01,-1.082278208061006469e-01
3.082000000000000028e+01,1.848137736198975256e+00,4.143343537368826546e-01,2.588845098815667711e+00,2.079617446926933511e+00,2.265850891379871612e+00,-2.197875885839417620e+00,-6.660843072676317922e-01,-1.008725517229336344e-01,1.660848843237796579e+00,-1.420557080044066167e-01,-8.621581989886526465e-01,-7.180406510876071735e-01,-8.233953775335656200e-01,1.526844812078708813e+00,9.500303580633767675e-02,3.900005371731315451e-01,-8.980050766563951736e-01,-7.251166055978760516e-01,-4.391039520505679028e-01,7.299383015981322220e-01,-1.333067913595079035e-01
3.083999999999999986e+01,1.846141173123526436e+00,4.476265639404818364e-01,2.585824457671426657e+00,2.062229498410599327e+00,2.251403547507582203e+00,-2.214197577127702488e+00,-6.355757385575850904e-01,-9.868930761549993269e-02,1.668233516811354455e+00,-1.600051553309133623e-01,-8.766243960645460076e-01,-7.266297718156379259e-01,-8.087619902706154607e-01,1.523928853613146117e+00,1.233366462464163954e-01,3.484033708924584860e-01,-8.970297046367847749e-01,-7.214395979483130272e-01,-4.199150491594632051e-01,7.334666288152007496e-01,-1.582681197560852071e-01
3.085999999999999943e+01,1.844193946907854098e+00,4.810581237310210811e-01,2.582444986686279975e+00,2.044552986785760140e+00,2.236788215840304517e+00,-2.230225868508928677e+00,-6.051304726429465042e-01,-9.593864565302662184e-02,1.674782625819842830e+00,-1.779404878676340007e-01,-8.910132368606510367e-01,-7.348416079868945738e-01,-7.940540614026743160e-01,1.520514977783080646e+00,1.517362791201338768e-01,3.064533758591286294e-01,-8.965930445931042936e-01,-7.173807104195757400e-01,-4.013793467080436494e-01,7.373925641461611669e-01,-1.830958750215290198e-01
3.087999999999999901e+01,1.842307415691737837e+00,5.146122549737783824e-01,2.578706860654675026e+00,2.026589535647374873e+00,2.222012309908854455e+00,-2.245959189607873441e+00,-5.747584400958395401e-01,-9.261975889526824490e-02,1.680489672241990196e+00,-1.958724427075465846e-01,-9.053170704471099617e-01,-7.426894506460965939e-01,-7.792636365088408956e-01,1.516606015103157068e+00,1.801505374158445527e-01,2.642064466501286013e-01,-8.966911840533434708e-01,-7.129387447099994057e-01,-3.835193479433434693e-01,7.417161402045480134e-01,-2.077741580230347829e-01
3.090000000000000213e+01,1.840492943457236574e+00,5.482720607667530555e-01,2.574610040490682650e+00,2.008340921794718348e+00,2.207082973003203996e+00,-2.261395811031679415e+00,-5.444695117008426788e-01,-8.873287084373016054e-02,1.685349278008737128e+00,-2.138116668524502606e-01,-9.195282300161039535e-01,-7.501870287703408247e-01,-7.643827721120460827e-01,1.512205113675883172e+00,2.085277874141456544e-01,2.217186693438538692e-01,-8.973190277993430275e-01,-7.081133108985893099e-01,-3.663563373275297019e-01,7.464362300057730826e-01,-2.322871106403416874e-01
3.092000000000000171e+01,1.838761879377897257e+00,5.820205478721721670e-01,2.570154275265774224e+00,1.989809075387467763e+00,2.192007069659767104e+00,-2.276533844820614050e+00,-5.142734921120628577e-01,-8.427923936803005667e-02,1.689357187959174667e+00,-2.317686936496590466e-01,-9.336390490184970359e-01,-7.573484845679824273e-01,-7.494035588632042000e-01,1.507315738279187967e+00,2.368162395199119863e-01,1.790462341088493448e-01,-8.984703073237425563e-01,-7.029048240779145473e-01,-3.499103483110195811e-01,7.515505481023152523e-01,-2.566189249948702678e-01
3.094000000000000128e+01,1.837125537105612105e+00,6.158406491896463164e-01,2.565339104715849139e+00,1.970996079779843813e+00,2.176791177649033848e+00,-2.291371245362133990e+00,-4.841801135302830073e-01,-7.926115901286567844e-02,1.692510271048557557e+00,-2.497539194355061498e-01,-9.476418772169783455e-01,-7.641883481520760357e-01,-7.343181446814358582e-01,1.501941669268808566e+00,2.649640293503571220e-01,1.362453478445223298e-01,-9.001375920545677811e-01,-6.973144993761791754e-01,-3.342001330255870428e-01,7.570556538405285307e-01,-2.807538527369543013e-01
3.096000000000000085e+01,1.835595174027580878e+00,6.497152462360403780e-01,2.560163862213023833e+00,1.951904171034749114e+00,2.161441580475654156e+00,-2.305905810766977204e+00,-4.541990294039274789e-01,-7.368196168167828741e-02,1.694806519810802659e+00,-2.677775804209324706e-01,-9.615290966237154402e-01,-7.707215116273149480e-01,-7.191187578079718534e-01,1.496087001294358343e+00,2.929192989538723646e-01,9.337214701289714425e-02,-9.023123023297173750e-01,-6.913443453836539687e-01,-3.192431339457479367e-01,7.629469567338920122e-01,-3.046762143907655873e-01
3.098000000000000043e+01,1.834181970525832428e+00,6.836271915971332547e-01,2.554627678197021190e+00,1.932535737120640862e+00,2.145964260402338120e+00,-2.320135184705094389e+00,-4.243398081576060799e-01,-6.754601569570517494e-02,1.696245048080691431e+00,-2.858497298538231757e-01,-9.752931372906674667e-01,-7.769632026302265571e-01,-7.037977297315184400e-01,1.489756141827926816e+00,3.206302780343541770e-01,5.048261080010585378e-02,-9.049847241011350629e-01,-6.849971560017522609e-01,-3.050554575637505206e-01,7.692187239439365332e-01,-3.283704087565417762e-01
3.100000000000000000e+01,1.832897009271811983e+00,7.175593313164279063e-01,2.548729484060229034e+00,1.912893316794274101e+00,2.130364892008064004e+00,-2.334056858698472681e+00,-3.946119269519366424e-01,-6.085872322951280111e-02,1.696826086983749926e+00,-3.039802154925925759e-01,-9.889264929213241739e-01,-7.829289573633830823e-01,-6.883475179430063040e-01,1.482953809504059750e+00,3.480453650558028578e-01,7.632474745389306037e-03,-9.081440253458361589e-01,-6.782765007356637010e-01,-2.916518501203166358e-01,7.758640898565537514e-01,-3.518209223693863907e-01
3.101999999999999957e+01,1.831751254588464883e+00,7.514945271865269838e-01,2.542468016479912052e+00,1.892979598173261335e+00,2.114648836290308864e+00,-2.347668174866999635e+00,-3.650247654784679607e-01,-5.362651612667868051e-02,1.696550979204521248e+00,-3.221786574248473589e-01,-1.002421736272925745e+00,-7.886345931651107533e-01,-6.727607284779895114e-01,1.475685032270010799e+00,3.751132081021970599e-01,-3.512285502535467119e-02,-9.117782741585196415e-01,-6.711867134544107216e-01,-2.790456754301718356e-01,7.828750677378308875e-01,-3.750123390137206636e-01
3.103999999999999915e+01,1.830755531912149792e+00,7.854156789087127777e-01,2.535841822190314510e+00,1.872797417002980636e+00,2.098821135320210196e+00,-2.360966329122683227e+00,-3.355875997935319210e-01,-4.585685010177836807e-02,1.695422171546696610e+00,-3.404544262644387809e-01,-1.015771534318744118e+00,-7.940961806569373227e-01,-6.570301382053103101e-01,1.467955145345157364e+00,4.017827853681118500e-01,-7.772838682559213286e-02,-9.158744584980247350e-01,-6.637328796449581958e-01,-2.672488948381917528e-01,7.902425634500310769e-01,-3.979293492922344466e-01
3.106000000000000227e+01,1.829920507386582962e+00,8.193057460868402586e-01,2.528849263186767615e+00,1.852349754622832689e+00,2.082886507458614034e+00,-2.373948374806794881e+00,-3.063095961947917556e-01,-3.755819733726639686e-02,1.693443205801244078e+00,-3.588166217597908991e-01,-1.028968663140665374e+00,-7.993300155117675221e-01,-6.411487168210088239e-01,1.459769788988497519e+00,4.280034851562651843e-01,-1.201296275594019858e-01,-9.204185075574573549e-01,-6.559208221895822533e-01,-2.562720493386171361e-01,7.979563912048921459e-01,-4.205567602479167721e-01
3.108000000000000185e+01,1.829256667620808852e+00,8.531477700217982019e-01,2.521488522353242168e+00,1.831639735637618616e+00,2.066849343140196638e+00,-2.386611226763589499e+00,-2.771998051443855804e-01,-2.874003748637099509e-02,1.690618707941372367e+00,-3.772740518455681147e-01,-1.042006022522799835e+00,-8.043525898863058687e-01,-6.251096485070207764e-01,1.451134906073199504e+00,4.537251852589404555e-01,-1.622726658649653042e-01,-9.253953147254800893e-01,-6.477570856985184200e-01,-2.461242438865458571e-01,8.060052913279383002e-01,-4.428795050375007314e-01
3.110000000000000142e+01,1.828774299642936585e+00,8.869248952733195246e-01,2.513757609504176038e+00,1.810670625300262016e+00,2.050713701231940078e+00,-2.398951665843513048e+00,-2.482671552425126660e-01,-1.941284709553930954e-02,1.686954375665795869e+00,-3.958352121691997572e-01,-1.054876650217584144e+00,-8.091805635618526393e-01,-6.089063532147197533e-01,1.442056739467172166e+00,4.788983316013343261e-01,-2.041042541192363280e-01,-9.307887621039041548e-01,-6.392489194324010304e-01,-2.368131339274736069e-01,8.143769500041129206e-01,-4.648826526543796134e-01
3.112000000000000099e+01,1.828483471081101097e+00,9.206203909563340781e-01,2.505654367830772777e+00,1.789445826612725332e+00,2.034483305971326317e+00,-2.410966343828007119e+00,-2.195204472553599351e-01,-9.588087462403915850e-03,1.682456964314372971e+00,-4.145082661230040100e-01,-1.067573735856536699e+00,-8.138307348380586781e-01,-5.925325075340117653e-01,1.432541829218711316e+00,5.034740160260728903e-01,-2.455718891746840049e-01,-9.365817465444929990e-01,-6.304042588515692547e-01,-2.283449141672247440e-01,8.230580209716797935e-01,-4.865514176987698614e-01
3.114000000000000057e+01,1.828394010602768294e+00,9.542176717396052554e-01,2.497176480741329030e+00,1.767968877152465756e+00,2.018161544488740411e+00,-2.422651788767235637e+00,-1.909683482012562994e-01,7.218090523659070890e-04,1.677134271182742831e+00,-4.333010254119460392e-01,-1.080090634478610090e+00,-8.183200112246528102e-01,-5.759820651093550126e-01,1.422597009546285873e+00,5.274040530995830478e-01,-2.866238917012470244e-01,-9.427562071656442333e-01,-6.212317058317357032e-01,-2.207243096011555217e-01,8.320341491280613955e-01,-5.078711701926107436e-01
3.116000000000000014e+01,1.828515488643073672e+00,9.877003185148276465e-01,2.488321479084638632e+00,1.746243445632426061e+00,2.001751464917724377e+00,-2.434004410721260392e+00,-1.626193854990326815e-01,1.150345423855470006e-02,1.670995118265123924e+00,-4.522209311861186132e-01,-1.092420879649832255e+00,-8.226653799764547248e-01,-5.592492765648964248e-01,1.412229405631600931e+00,5.506410558225659502e-01,-3.272094840089104784e-01,-9.492931543075066037e-01,-6.117405075880040233e-01,-2.139545688180367056e-01,8.412899960079907036e-01,-5.288274454363928179e-01
3.117999999999999972e+01,1.828857198452518595e+00,1.021052098705209188e+00,2.479086748744830260e+00,1.724273328202844402e+00,1.985255775095652764e+00,-2.445020507894532180e+00,-1.344819411824460798e-01,2.274252075220439817e-02,1.664049333456851354e+00,-4.712750357664352574e-01,-1.104558196148925031e+00,-8.268838785173445727e-01,-5.423287089016429752e-01,1.401446430215133709e+00,5.731385101286665673e-01,-3.672788662291905926e-01,-9.561726998819594092e-01,-6.019405343513088980e-01,-2.080374595904184720e-01,8.508092670912699162e-01,-5.494059539047949636e-01
3.119999999999999929e+01,1.829428137493771755e+00,1.054256986182897649e+00,2.469469538595559399e+00,1.702062444503989136e+00,1.968676841856727089e+00,-2.455696273152715214e+00,-1.065642461847229883e-01,3.442376030829147338e-02,1.656307730250715204e+00,-4.904699849908095155e-01,-1.116496512194315560e+00,-8.309925647989464537e-01,-5.252152643305940671e-01,1.390255779993393892e+00,5.948508480573245771e-01,-4.067832907362488593e-01,-9.633740890719163508e-01,-5.918422558438751757e-01,-2.029732667598522222e-01,8.605747408942123755e-01,-5.695925911777115491e-01
3.122000000000000242e+01,1.830236989216882826e+00,1.087299180765636919e+00,2.459466968800826159e+00,1.679614833479072145e+00,1.952016690918013664e+00,-2.466027800910264745e+00,-7.887437469710882609e-02,4.653102332269043462e-02,1.647782085963432230e+00,-5.098120012074753848e-01,-1.128229971189082415e+00,-8.350084876400284406e-01,-5.079041985065871900e-01,1.378665431817241993e+00,6.157335194889990149e-01,-4.456751346917098289e-01,-9.708757333324112837e-01,-5.814567166021266109e-01,-1.987607924216626132e-01,8.705682997959177660e-01,-5.893734479029185680e-01
3.124000000000000199e+01,1.831292105241577151e+00,1.120163127263539948e+00,2.449076039449249009e+00,1.656934648957287814e+00,1.935277007358527923e+00,-2.476011094376384669e+00,-5.142023860547156183e-02,5.904727997354214386e-02,1.638485118530929707e+00,-5.293068669409265459e-01,-1.139752942961244297e+00,-8.389486570926034670e-01,-4.903911381287165971e-01,1.366683638690680436e+00,6.357430623332046560e-01,-4.839079706001424008e-01,-9.786552446440793807e-01,-5.707955101977149059e-01,-1.953973584104670147e-01,8.807709625475175219e-01,-6.087348197862888499e-01
3.126000000000000156e+01,1.832601487974694798e+00,1.152833534047811748e+00,2.438293639508102295e+00,1.634026155017295201e+00,1.918459136690339628e+00,-2.485642073146392406e+00,-2.420958200890489798e-02,7.195464265001749737e-02,1.628430461913338956e+00,-5.489599092549996007e-01,-1.151060034477878080e+00,-8.428300148807185144e-01,-4.726720978741787427e-01,1.354318925569576226e+00,6.548371710623834829e-01,-5.214366347656991252e-01,-9.866894709678697417e-01,-5.598707524092947363e-01,-1.928788110840575776e-01,8.911629184096830913e-01,-6.276632176052245882e-01
3.128000000000000114e+01,1.834172773690211811e+00,1.185295391114009167e+00,2.427116556082902221e+00,1.610893721141827717e+00,1.901564086519801355e+00,-2.494916581124819288e+00,2.750024175614651512e-03,8.523438975434308174e-02,1.617632640152726120e+00,-5.687759848366463755e-01,-1.162146100012643180e+00,-8.466694049578700199e-01,-4.547434966335734963e-01,1.341580084959951291e+00,6.729747634871343642e-01,-5.582172935438158845e-01,-9.949545328480111639e-01,-5.486950533993681933e-01,-1.911995283996400508e-01,9.017235628609239217e-01,-6.461453772404837093e-01
3.130000000000000071e+01,1.836013216098531409e+00,1.217533987613388824e+00,2.415541483967928116e+00,1.587541817174568992e+00,1.884592528796035227e+00,-2.503830394765990341e+00,2.945118751855495265e-02,9.886699082090788515e-02,1.606107040128680996e+00,-5.887594658228105793e-01,-1.173006250747365531e+00,-8.504835442287947966e-01,-4.366021730168116455e-01,1.328476172315475656e+00,6.901160456712793767e-01,-5.942075072856749518e-01,-1.003425861108717454e+00,-5.372814889524372139e-01,-1.903524292729081302e-01,9.124315348165249473e-01,-6.641682697213977526e-01
3.132000000000000028e+01,1.838129670430998175e+00,1.249534928826677938e+00,2.403565035472622569e+00,1.563975008090867425e+00,1.867544802643005264e+00,-2.512379231617153152e+00,5.588669928905970474e-02,1.128321329142185081e-01,1.593869883058945502e+00,-6.089142263916490494e-01,-1.183635863789450848e+00,-8.542889934811449537e-01,-4.182454001000916466e-01,1.315016501233974289e+00,7.062225748881214571e-01,-6.293662918768319070e-01,-1.012078235588482755e+00,-5.256435708323714540e-01,-1.903289852068700827e-01,9.232647552953523462e-01,-6.817191112790593754e-01
3.133999999999999986e+01,1.840528578064850374e+00,1.281284152555797418e+00,2.391183750508299788e+00,1.540197948593997834e+00,1.850420917770424500e+00,-2.520558759148747718e+00,8.204953956814609040e-02,1.271087482656294843e-01,1.580938194794077711e+00,-6.292436301384191077e-01,-1.194030590588171181e+00,-8.581021285723281489e-01,-3.996708993855578318e-01,1.301210638452838131e+00,7.212573205223931083e-01,-6.636541777756510552e-01,-1.020885824854361301e+00,-5.137952163182274434e-01,-1.911192341737639744e-01,9.342004674693686894e-01,-6.987853734017241969e-01
3.135999999999999943e+01,1.843215951712921630e+00,1.312767944909755347e+00,2.378394106919396123e+00,1.516215377549331667e+00,1.833220558458055871e+00,-2.528364603855751902e+00,1.079328822597520054e-01,1.416750431067611282e-01,1.567329774957144872e+00,-6.497505182548808378e-01,-1.204186364733919268e+00,-8.619391119163255510e-01,-3.808768539467474179e-01,1.287068398643348877e+00,7.351847228256624955e-01,-6.970332664610570106e-01,-1.029822226837254773e+00,-5.017507169795514255e-01,-1.927117967299635803e-01,9.452152780282100375e-01,-7.153547928863537297e-01
3.137999999999999901e+01,1.846197361201628029e+00,1.343972955462282348e+00,2.365192531042898949e+00,1.492032112268760091e+00,1.815943088106865888e+00,-2.535792360613586816e+00,1.335300999956921530e-01,1.565085276558434435e-01,1.553063164981064670e+00,-6.704371985301657011e-01,-1.214099409125906082e+00,-8.658158643149623801e-01,-3.618619207341464139e-01,1.272599839004075584e+00,7.479707494363585507e-01,-7.294672842036913352e-01,-1.038860510327884734e+00,-4.895247067531730001e-01,-1.950938943402185655e-01,9.562851997890332578e-01,-7.314153818798652118e-01
3.140000000000000213e+01,1.849477919859839448e+00,1.374886211759641430e+00,2.351575408479411600e+00,1.467653042658175977e+00,1.798587554349742268e+00,-2.542837602271534436e+00,1.588347689304797083e-01,1.715860472113913127e-01,1.538157615097963449e+00,-6.913054351896632532e-01,-1.223766242494936263e+00,-8.697480371775315744e-01,-3.426252420166900903e-01,1.257815253653591370e+00,7.595829495791197594e-01,-7.609216330788242111e-01,-1.047973257271967773e+00,-4.771321293849432044e-01,-1.982513698841776306e-01,9.673856954796418162e-01,-7.469554379033300773e-01
3.142000000000000171e+01,1.853062271540283357e+00,1.405495133158138454e+00,2.337539095058961180e+00,1.443083125241134912e+00,1.781152694713617590e+00,-2.549495889466142806e+00,1.838406734219441563e-01,1.868838143059436963e-01,1.522633050336553273e+00,-7.123564395872209465e-01,-1.233183685269179763e+00,-8.737509851721088072e-01,-3.231664559365274858e-01,1.242725167822962939e+00,7.699905058618388143e-01,-7.913634391439026139e-01,-1.057132605801947900e+00,-4.645882053009775525e-01,-2.021687103147203346e-01,9.784917226208306174e-01,-7.619635538519923257e-01
3.144000000000000128e+01,1.856954578294234048e+00,1.435787543972244062e+00,2.323079927984282200e+00,1.418327377071772144e+00,1.763636942823841425e+00,-2.555762780636690934e+00,2.085418105937864031e-01,2.023774418711221934e-01,1.506510035584857965e+00,-7.335908617648860819e-01,-1.242348864772238493e+00,-8.778397393512782365e-01,-3.034857061557133528e-01,1.227340331848489452e+00,7.791642835926269051e-01,-8.207615977085578329e-01,-1.066310293941685305e+00,-4.519083979737895662e-01,-2.068290714342716496e-01,9.895777794321218845e-01,-7.764286279637446775e-01
3.146000000000000085e+01,1.861158508719207516e+00,1.465751685915044566e+00,2.308194237134109983e+00,1.393390869550531042e+00,1.746038435140955025e+00,-2.561633842224344981e+00,2.329323947759324165e-01,2.180419773635710601e-01,1.489809739777210318e+00,-7.550087828929163969e-01,-1.251259219744025097e+00,-8.820289807942737204e-01,-2.835836505752402092e-01,1.211671714965520286e+00,7.870768775426668640e-01,-8.490868156293065461e-01,-1.075477703919424988e+00,-4.391083798496641655e-01,-2.122143047519227665e-01,1.000617951683147488e+00,-7.903398737481653891e-01
3.148000000000000043e+01,1.865677226998325722e+00,1.495376229814171509e+00,2.292878356508822435e+00,1.368278722156376803e+00,1.728355018219149608e+00,-2.567104659036249181e+00,2.570068618187929532e-01,2.338519378000290250e-01,1.472553899265650612e+00,-7.766097086015444351e-01,-1.259912504176350145e+00,-8.863330148067065650e-01,-2.634614691082465265e-01,1.195730498904101324e+00,7.937026560852099566e-01,-8.763116505663833822e-01,-1.084605907023762139e+00,-4.262039979045421645e-01,-2.183049863810155866e-01,1.011585960411332419e+00,-8.036868298681519862e-01
3.150000000000000000e+01,1.870513382649053202e+00,1.524650286587546866e+00,2.277128635800403700e+00,1.342996096109144277e+00,1.710584256474778408e+00,-2.572170844755499175e+00,2.807598732774784778e-01,2.497813456484069827e-01,1.454764780437025840e+00,-7.983925632147873541e-01,-1.268306790456490196e+00,-8.907657457183106864e-01,-2.431208704908633667e-01,1.179528071287555546e+00,7.990178026448581106e-01,-9.024105471450267757e-01,-1.093665708936377712e+00,-4.132112388959590099e-01,-2.250804479335643538e-01,1.022455210425069261e+00,-8.164593699656528258e-01
3.151999999999999957e+01,1.875669100997863659e+00,1.553563417464443930e+00,2.260941452068627733e+00,1.317548187975980056e+00,1.692723440452605699e+00,-2.576828052577583072e+00,3.041863204620263161e-01,2.658037655204341099e-01,1.436465141638258558e+00,-8.203556848951271130e-01,-1.276440471813321320e+00,-8.953406523181580701e-01,-2.225640981158232834e-01,1.163076018835175418e+00,8.030003543956336642e-01,-9.273598699686108615e-01,-1.102627695474786673e+00,-4.001461943793758191e-01,-2.325188093648263843e-01,1.033198839510118150e+00,-8.286477124227941138e-01
3.153999999999999915e+01,1.881145974396291054e+00,1.582105643438622478e+00,2.244313221505232825e+00,1.291940223235938046e+00,1.674769595576691694e+00,-2.581071985953595771e+00,3.272813283497029158e-01,2.818923416102562252e-01,1.417678194473271036e+00,-8.424968217065282872e-01,-1.284312264061985065e+00,-9.000707639658359627e-01,-2.017939348756370155e-01,1.146386120370413542e+00,8.056302381506588173e-01,-9.511379334361679261e-01,-1.111462278677823656e+00,-3.870250255576043186e-01,-2.405970137182555924e-01,1.043789768255711792e+00,-8.402424300493585019e-01
3.156000000000000227e+01,1.886945054192777027e+00,1.610267453941722104e+00,2.227240411267515263e+00,1.266177449816618061e+00,1.656719491371925868e+00,-2.584898409420332221e+00,3.500402593555893560e-01,2.980198358223309918e-01,1.398427564535814849e+00,-8.648131286021131237e-01,-1.291921206644464526e+00,-9.049686374161178826e-01,-1.808137070037030281e-01,1.129470339636134302e+00,8.068893033905903955e-01,-9.737250283221854374e-01,-1.120139743166074675e+00,-3.738639280320572578e-01,-2.492908637181032172e-01,1.054200750415841270e+00,-8.512344596872760683e-01
3.158000000000000185e+01,1.893066843473442340e+00,1.638039814726125254e+00,2.209719551362974599e+00,1.240265131617161121e+00,1.638569651141690953e+00,-2.588303159497089112e+00,3.724587169574885559e-01,3.141586665308289672e-01,1.378737251643461281e+00,-8.873011653411324584e-01,-1.299266662964755126e+00,-9.100463343934720450e-01,-1.596272869036189368e-01,1.112340817918707314e+00,8.067613523825589716e-01,-9.951034450816748089e-01,-1.128630292709216887e+00,-3.606790965250669667e-01,-2.585750601540248161e-01,1.064404423720046733e+00,-8.616151117224840617e-01
