t,q1,q2,q3,q4,q5,q6,q7,dq1,dq2,dq3,dq4,dq5,dq6,dq7,ddq1,ddq2,ddq3,ddq4,ddq5,ddq6,ddq7,tau1,tau2,tau3,tau4,tau5,tau6,tau7
2.756000000000000227e+01,1.743011552840939782e+00,-2.198106059338808205e+00,-2.234777230549718663e+00,4.118690427030552992e-01,-5.330810503351512963e-01,2.532392632348500872e+00,-2.203451837010397263e+00,8.913854982870608734e-02,1.028410979689702298e+00,1.454612973695182054e+00,2.212304807010152974e+00,1.313383808831446231e+00,-4.318414845015968173e-01,-4.605241249305844775e-01,8.650421126990111009e-01,3.278582471320971692e+00,5.182516403049405307e-01,-2.116432331787729382e+00,9.495468676086789017e+00,-1.159390390603067544e+01,9.193244543812092218e+00,1.894379866556170855e+00,3.140041755890496389e-01,2.184846824057363079e+00,1.126287173746724379e+00,3.303665862454633340e-01,1.129495562823208676e-02,1.224864324522230083e-02
2.758000000000000185e+01,1.744805758205609347e+00,-2.177842539289124968e+00,-2.204559050232368644e+00,4.555964222681534448e-01,-5.069536866056346680e-01,2.523321815791118805e+00,-2.213716950109807957e+00,7.926532152018717081e-02,1.040911754005096945e+00,1.504894121531917150e+00,2.236162575730404001e+00,1.297989991374300267e+00,-4.409727950890605652e-01,-4.846222357727916763e-01,2.609255812051080703e+00,3.514013063917746038e+00,-9.815419199987784893e-01,7.668584236928718489e+00,-1.521756618693785512e+01,5.089618324427237717e+00,-2.209066731121657767e+01,1.793512720219235135e+00,2.437715278914321659e-01,2.134721204259879546e+00,1.147866682241022618e+00,3.213892504046472198e-01,1.806669622041788201e-03,-1.717599823578724177e-02
2.760000000000000142e+01,1.745960958559462206e+00,-2.156850615921716674e+00,-2.174275830126814579e+00,5.005998787790294502e-01,-4.805096361848680275e-01,2.514480045132128971e+00,-2.222318785082336490e+00,7.923044709204297986e-02,1.066086093788219280e+00,1.559935963998968278e+00,2.216849980475734672e+00,1.328619958584928318e+00,-4.580405364060387563e-01,-4.533010751887563972e-01,1.686067352260180452e-01,2.222602443278848483e+00,1.625090901255282105e+00,-4.435594552380755395e+00,1.630132501938945921e+01,-1.159575702336046632e+01,1.049355289498999610e+01,1.663722193862781973e+00,1.739516965673563453e-01,2.080237883651472330e+00,1.130136422203476432e+00,3.800919474714367086e-01,-4.364456971766911275e-02,1.814094093609815161e-02
2.762000000000000099e+01,1.747976848376763259e+00,-2.134741771861150550e+00,-2.142551970735565359e+00,5.444277267154848943e-01,-4.533760166852030538e-01,2.504467984810686776e+00,-2.231433117884822348e+00,8.301485071783470948e-02,1.095992972683551114e+00,1.611363488906749186e+00,2.204727684133827914e+00,1.362041515165516747e+00,-5.153702478301248613e-01,-4.934682377950616039e-01,2.755204810431260309e+00,4.766444196288706081e+00,1.755579391594286554e+00,-8.998911775882902475e+00,1.658130397160259761e+01,-5.544286179082128285e+00,1.242331717294862692e+00,1.562020704807311811e+00,1.633662893070043087e-01,2.072537617181364755e+00,1.116476140932971983e+00,3.394257400405911174e-01,-6.858208115151476214e-02,2.354093801849556009e-02
2.764000000000000057e+01,1.749126820949413963e+00,-2.113319859803840739e+00,-2.110048503915471940e+00,5.887869995345287322e-01,-4.258517822129129216e-01,2.494414208330888894e+00,-2.241595177222627910e+00,7.675590664896499160e-02,1.116915679107734150e+00,1.673978042662955135e+00,2.182206569422910469e+00,1.371005503159653971e+00,-5.419267721700142815e-01,-4.558151256462446010e-01,-2.045148558545675677e+00,3.334379429878788631e-02,4.246101291876692052e+00,-3.498863470640399154e+00,5.117965000847014778e+00,-4.948973290937396463e+00,6.747567262679951661e+00,1.417430218799436537e+00,5.141148002616492685e-02,1.993251729342795819e+00,1.128034343839303899e+00,3.534051307070056325e-01,-4.734138751119363470e-02,-3.448389389536755771e-03
2.766000000000000014e+01,1.750925042661752196e+00,-2.091210729984099181e+00,-2.075632178726719346e+00,6.328179738138888233e-01,-3.999106959973864339e-01,2.482905424654986870e+00,-2.249537536314646591e+00,7.274613879275496076e-02,1.130750395616274329e+00,1.729118902943196812e+00,2.181909021940518389e+00,1.373395209581131260e+00,-5.932461122237502327e-01,-4.856590724250912650e-01,-2.358892244366733948e+00,-5.970651351454228095e-01,3.139101391151557063e+00,-1.162547831035959378e+00,1.156827863014871483e+01,-1.396209202004393113e+01,7.346600708114526590e+00,1.302717388711019053e+00,-2.587493387742298076e-02,1.978468168771581048e+00,1.131676844322133890e+00,3.767547793398325351e-01,-7.935234264916693481e-02,3.916382642042472162e-02
2.767999999999999972e+01,1.752390078485503322e+00,-2.067331721662802657e+00,-2.041587878918487142e+00,6.767258833120718409e-01,-3.721905020430419375e-01,2.471844936486228494e+00,-2.260965984662836714e+00,8.798385088179885849e-02,1.159142290452858992e+00,1.770551424186199263e+00,2.174653891398007577e+00,1.404285276130976090e+00,-6.065481355564827926e-01,-4.486698605019645014e-01,3.361671508463882629e-01,1.382325053639430923e+00,2.389570158229604502e+00,-3.884096325405798300e+00,1.450127434562574358e+01,-5.930005981272076454e+00,-7.256355908581036296e+00,1.176471475041763748e+00,-8.093328112156550347e-02,1.880286848913903741e+00,1.102425280620018988e+00,3.679018041051132504e-01,-6.905463106479800550e-02,-1.933718203033150951e-02
2.769999999999999929e+01,1.754251448509022371e+00,-2.044514453834409551e+00,-2.004606077646303497e+00,7.197974561894406875e-01,-3.439038684662998335e-01,2.459518426445530537e+00,-2.269824237035130032e+00,9.283499837928965714e-02,1.175068120822643669e+00,1.826624194034268456e+00,2.178062874344563138e+00,1.386314986274107319e+00,-6.017758996946540595e-01,-4.745521097590203463e-01,1.122082422365036081e+00,7.102541095743992727e-01,2.755395336883389223e+00,2.036237093209726901e+00,-7.461496988434787703e+00,1.183998119843141694e+01,-5.769625171024960864e+00,1.018278196746481790e+00,-1.836522092141862350e-01,1.779199589419128591e+00,1.102974114579881260e+00,3.689996774640260657e-01,-7.582455430845472244e-02,1.455694172311984558e-02
2.771999999999999886e+01,1.756257897206616070e+00,-2.020366984340008276e+00,-1.968707713027067818e+00,7.628707577764164416e-01,-3.156510610517826998e-01,2.445394010628820780e+00,-2.278483989074042260e+00,8.721259434228079144e-02,1.185854975529829769e+00,1.878151141352209175e+00,2.174034954882646087e+00,1.433963809297470471e+00,-6.948836063051488932e-01,-4.737003567204917664e-01,9.351253663865027876e-01,1.413901931965590109e+00,-1.056101549091321978e-01,4.051440191895645526e+00,-8.220563341936489854e-01,-1.318385759523427225e+01,-3.550173355196338587e+00,8.857066665649825365e-01,-2.620344299115793807e-01,1.725817393726342130e+00,1.092687724382307879e+00,3.524405646293831129e-01,-9.411673674438537918e-02,3.112724704219407140e-02
2.774000000000000199e+01,1.758250873582340779e+00,-1.997176056418109802e+00,-1.929461234934452873e+00,8.067556910804506431e-01,-2.865292460443580325e-01,2.432190270006994837e+00,-2.287638727295885133e+00,1.050709960895194472e-01,1.200311632966091668e+00,1.932935175749172840e+00,2.163006780141315311e+00,1.429544958598631954e+00,-6.947900582992087015e-01,-4.476637585253078755e-01,-1.832719934504040804e+00,-1.275262086992710708e+00,3.395607490311283616e+00,4.861913919109528415e+00,-1.392662864914507992e+01,3.366379120776819445e+00,2.302443526248645789e+00,7.102678505275258347e-01,-3.684932771426770448e-01,1.646582811525434842e+00,1.047244742665533357e+00,3.138869842512770902e-01,-8.459836577230624155e-02,-1.645741467390353895e-03
2.776000000000000156e+01,1.760328795320945661e+00,-1.973740139022950535e+00,-1.890583799194142545e+00,8.487607445874454370e-01,-2.576545624035551096e-01,2.416833452435199092e+00,-2.297224297880676058e+00,1.126990595016906099e-01,1.209866747815546040e+00,1.979365334739577653e+00,2.157703711423643256e+00,1.457311487352645152e+00,-7.348525132254857262e-01,-4.632960694970585935e-01,7.183720197095396776e-01,-5.734876326086321141e-01,2.313742455536661247e+00,3.952446866375817436e+00,-7.558690867244195921e+00,2.443804490142415187e+00,-1.913009987403705736e+01,5.270940029582822373e-01,-4.523925810142424009e-01,1.549258073185615148e+00,1.008443378058193396e+00,3.258278277244865961e-01,-7.309064615663336817e-02,-1.638244470356275267e-02
2.778000000000000114e+01,1.763287786003750135e+00,-1.949100563330758984e+00,-1.849670266513541605e+00,8.918436517975897315e-01,-2.279477877648514728e-01,2.403147850207215885e+00,-2.306435231742750336e+00,1.302640703173884862e-01,1.212206830512295941e+00,2.037422418108186584e+00,2.146704384857171632e+00,1.474398865428323768e+00,-7.540232151204511180e-01,-4.416059613608470658e-01,-1.741740641110243404e+00,-1.131266217917387351e+00,1.478993919365791054e+00,7.136609462909804691e+00,-1.456004360734706715e+01,3.797821790153105503e+00,1.095432202081911655e+01,3.462884167730002072e-01,-5.509027292420398680e-01,1.425049194190559421e+00,9.888272992792129790e-01,3.246074920333743563e-01,-1.299038551190920820e-01,1.906281849373295950e-02
2.780000000000000071e+01,1.766007482281141794e+00,-1.924624461119055940e+00,-1.809139618198053467e+00,9.348263602191650978e-01,-1.961644524640077103e-01,2.387222646674323379e+00,-2.315955168979207279e+00,1.362753991639363838e-01,1.213497599776327762e+00,2.086429323386163937e+00,2.138481536052380338e+00,1.529446509751320793e+00,-8.259861146807107035e-01,-4.469237213318438817e-01,1.867189716869046112e+00,1.136929416327789433e+00,4.978259202579382592e-01,-2.463063192292145043e-01,8.598487159842779448e+00,-9.960513062982789378e+00,2.866414490389861847e+00,1.849771676624625272e-01,-6.058738634576611437e-01,1.318192836689753289e+00,9.151489783558036661e-01,3.177724192424589145e-01,-1.229783466710806794e-01,1.430757159624685901e-02
2.782000000000000028e+01,1.768835826442370029e+00,-1.899570486825414850e+00,-1.766545958749442091e+00,9.775482468276185388e-01,-1.674160568616061828e-01,2.369664457991121242e+00,-2.325199035976216244e+00,1.479171276534602952e-01,1.206930439884708717e+00,2.143733397273620334e+00,2.125358869685456398e+00,1.516101891285865921e+00,-8.383340188270660409e-01,-4.501677786218410415e-01,8.074115733510360826e-01,6.914605523094279338e-01,2.332982135761633824e+00,-2.674359889613248775e+00,2.684426972360732244e-01,-2.992670914495718648e+00,9.841901158287557294e+00,-8.728787530782756293e-04,-6.911718427414010879e-01,1.206145866907775588e+00,8.190503005980236395e-01,3.373314315294763666e-01,-1.274049262252541226e-01,4.326556720486732927e-02
2.783999999999999986e+01,1.771374950331523035e+00,-1.875442883017408802e+00,-1.722939277720043405e+00,1.018627234836941176e+00,-1.357439111224574280e-01,2.353395372637489658e+00,-2.332922965921803371e+00,1.568504023365407674e-01,1.206393007875077528e+00,2.185785939078232598e+00,2.108589227728219662e+00,1.565793984259204130e+00,-9.082643844207760608e-01,-4.759238236788412291e-01,-1.206396721069214362e+00,-1.527122693492347361e-01,1.000919742236873855e+00,4.878771155286099614e-01,6.643785003892363150e+00,-1.363694484115917760e+01,-1.071265364711013390e+01,-2.422423079498993159e-01,-7.706356090020569649e-01,1.090259928696616587e+00,8.101749189466441736e-01,3.092903453277242032e-01,-9.861515226601816342e-02,1.540558589096477360e-02
2.785999999999999943e+01,1.774506080190670021e+00,-1.852642122410362635e+00,-1.678520586694215888e+00,1.062131118299411314e+00,-1.058162406822559520e-01,2.334867109371264959e+00,-2.341833701942737544e+00,1.615259408639619920e-01,1.194293502700439547e+00,2.231871708092707518e+00,2.100487891079653391e+00,1.543632311473368768e+00,-8.926734096944329844e-01,-4.415826941314804910e-01,4.392434992961355977e-01,-3.381086683088511680e-01,1.473906913024159104e+00,6.770321578464157941e-01,-6.327804618935528591e-01,-2.589241485362211659e+00,2.599798779826541395e+00,-4.437194735280288183e-01,-8.679483066563341565e-01,9.035688684408620386e-01,7.552164066397933917e-01,3.205371498683416975e-01,-1.341146752727942482e-01,6.368948849397211565e-03
2.787999999999999901e+01,1.777480473185893306e+00,-1.827834515609728872e+00,-1.634159932000321724e+00,1.103801624324300068e+00,-7.439979545442661213e-02,2.316677176444970510e+00,-2.351703500132892088e+00,1.620378414907436559e-01,1.192755400230151031e+00,2.266075709720720255e+00,2.082034303262935815e+00,1.571802239898753450e+00,-9.493194086499130435e-01,-4.530578828563204818e-01,-1.050256633018530561e+00,1.029955879088465753e+00,1.080650993240071855e+00,-2.510244448649737503e+00,6.128104414603261496e+00,4.603972295819383498e-01,6.756507235415825541e+00,-6.226557305584482505e-01,-9.182100016726287839e-01,8.105221713395893701e-01,6.783252140292166388e-01,3.270627809963780330e-01,-1.019007972990420563e-01,1.405555848803952471e-02
2.790000000000000213e+01,1.779687124864881342e+00,-1.803541620508748222e+00,-1.588943408731732232e+00,1.144794328258791793e+00,-4.249051335238916705e-02,2.296832039201592401e+00,-2.361112666471419264e+00,1.477677667934137462e-01,1.185402719120533188e+00,2.290641521888887588e+00,2.098486993340289875e+00,1.576958238369648324e+00,-9.721621789299579319e-01,-4.255408701016637485e-01,-1.220000914174594664e+00,-6.025571015485248205e-01,1.938888624233899571e-01,5.023422379342478372e+00,-1.552349159094552000e+01,3.526246240338171134e+00,1.742065340367333803e+01,-8.137060710625058091e-01,-9.974585707681367097e-01,7.096169183685036019e-01,5.733504951370216318e-01,2.638940686232915667e-01,-1.341417178946258670e-01,2.157082528276160760e-02
2.792000000000000171e+01,1.783887734795121860e+00,-1.780584605076238836e+00,-1.542356786492983245e+00,1.187679219808991382e+00,-1.207980834111204403e-02,2.277488082942820125e+00,-2.369842817222470366e+00,1.514597645745609511e-01,1.175191512497113289e+00,2.320820201762495927e+00,2.073433942112731465e+00,1.597779476514745944e+00,-1.001331228826679576e+00,-4.380360204564118232e-01,8.890672718706410516e-01,5.003462282791678595e-01,8.000511861847794393e-01,-4.604762145640507676e+00,8.824191592032782694e+00,-6.890803431402468426e+00,2.860647628383462759e+01,-1.019155688853000674e+00,-1.041862829628298570e+00,5.679428914821171848e-01,4.873055523090197294e-01,3.003458433709637609e-01,-1.379534750824295553e-01,8.481081176601859561e-02
2.794000000000000128e+01,1.786317789922438060e+00,-1.757098409889637614e+00,-1.495816006579758328e+00,1.229086894835198063e+00,2.106380749353585491e-02,2.257193692822150322e+00,-2.378933907124068714e+00,1.356549468608124753e-01,1.160773132862610524e+00,2.339196732550372193e+00,2.055389100026358662e+00,1.603300648244907034e+00,-1.020278146222586058e+00,-4.231307268501138252e-01,1.086280866934540068e+00,-2.997962850957500702e+00,4.454959133649308178e+00,-3.080327174123509870e+00,1.213026738172699570e+00,8.482738351129722076e+00,9.778539915165977092e+00,-1.182488213452137726e+00,-1.139663363423071063e+00,4.688461680005960863e-01,4.508363166121062693e-01,2.978121862174695211e-01,-1.224719273253398466e-01,4.587224015010928080e-02
2.796000000000000085e+01,1.789286940750118404e+00,-1.733761213892329067e+00,-1.448054628133242927e+00,1.270013348911844586e+00,5.275673789164764954e-02,2.236398821846257157e+00,-2.385829460896200960e+00,1.219886212617527499e-01,1.134725406395808989e+00,2.366194625352687542e+00,2.029595725099579084e+00,1.608144770763163311e+00,-1.069206366699324562e+00,-4.084214182903259660e-01,-2.639494614182787746e+00,-1.413665995606686154e+00,6.230002663420487474e-01,3.559252488735740183e+00,-1.474983542604327624e+01,1.236201166479184721e+01,1.215542911084374289e+00,-1.361834191820230133e+00,-1.187085569768760784e+00,3.394423288612622991e-01,3.583441397858784239e-01,2.616496442970306369e-01,-1.383842653442183823e-01,8.548526727694431490e-03
2.798000000000000043e+01,1.790887733300296603e+00,-1.711781323370877406e+00,-1.400759354725346961e+00,1.309538939856490947e+00,8.701618014299020154e-02,2.213354430176439624e+00,-2.396217010717803131e+00,1.065265298104778463e-01,1.102732139442126780e+00,2.377069787197155115e+00,2.010697197158803018e+00,1.654242660185810232e+00,-1.136967880662114627e+00,-4.120688488681517048e-01,-1.307273374370643504e+00,7.178050607824958407e-01,-2.059391284780493159e+00,-3.062849881302294186e+00,1.309736407076612252e+01,-2.044822378499664595e+01,-6.486862995371379448e+00,-1.540933915732150217e+00,-1.197166833244529771e+00,2.294423288911130732e-01,2.667529719422701562e-01,2.758318373712659310e-01,-1.600011212569678598e-01,-1.159205284004798456e-02
2.800000000000000000e+01,1.793597863819974103e+00,-1.689414715756454521e+00,-1.353617964940748042e+00,1.349743428182208049e+00,1.186596922206607646e-01,2.191656074658852926e+00,-2.404347153625197464e+00,7.976486326666529236e-02,1.065797470667869451e+00,2.385821281492749080e+00,2.009300118925294587e+00,1.644942345296138475e+00,-1.136544104914334774e+00,-4.205831349601316660e-01,-1.828681588947858927e+00,-1.398486177574682188e+00,4.480489209039554832e-01,-1.295032509811693711e+00,-2.424568631176923006e+00,9.274841245813364443e-01,4.062677335519298438e+00,-1.673775555148715011e+00,-1.211013615857877479e+00,1.227701072245302033e-01,1.695016213591107601e-01,2.782094786853822610e-01,-1.667909557176913138e-01,2.640399375585490011e-02
2.801999999999999957e+01,1.794774646493033199e+00,-1.669366797884612286e+00,-1.305236877974667697e+00,1.389117291506219320e+00,1.525099307037931506e-01,2.168898131791189510e+00,-2.412955355084716036e+00,5.933140796619525148e-02,1.027006085842072647e+00,2.398067425506552386e+00,1.971724884504931774e+00,1.687686156836947005e+00,-1.168745429828027982e+00,-4.331341318014293451e-01,-2.786686726308079010e+00,-7.126615920866394838e-01,-1.184441033930201836e+00,-1.673482640084938966e+00,-5.512223205349077171e-01,-9.145389996516607667e+00,-1.799523750786699594e+01,-1.842954088614326524e+00,-1.199606915986385802e+00,3.313915694809481394e-02,9.687548931008194142e-02,2.346315984980297809e-01,-1.575058935323157272e-01,-3.091360691801771712e-03
2.803999999999999915e+01,1.795531418280374991e+00,-1.649558829713887009e+00,-1.258043182681669370e+00,1.428126704146942316e+00,1.860061906089661432e-01,2.144555543831589528e+00,-2.420665811265302558e+00,1.863520505068898270e-02,9.953481822924660216e-01,2.390846798717709554e+00,1.954717903141150348e+00,1.661717673895148462e+00,-1.204591056915465641e+00,-4.022832545171194374e-01,-2.149087878906679627e+00,-2.066451815249187529e+00,-2.379403972973753056e+00,2.066817737954341982e+00,-3.759093831071860681e+00,-1.547704298376417142e+01,3.642340660312326950e+00,-1.959784980155896861e+00,-1.215662507793403790e+00,-3.301527116237337051e-02,2.281974570456413512e-02,2.648787766119595211e-01,-1.794711914510213890e-01,1.277937844692644126e-02
2.806000000000000227e+01,1.795448518279379568e+00,-1.630346747191765866e+00,-1.210247630909200067e+00,1.467751773003658444e+00,2.185206998431892256e-01,2.119900978644113199e+00,-2.428781933424643213e+00,-1.198525182183054864e-02,9.419330797427063473e-01,2.397696038827297649e+00,1.921366510460481791e+00,1.687788355526875561e+00,-1.243421959240505803e+00,-4.149084639208082126e-01,-2.462936933603442569e+00,-1.317398069581536268e-01,-2.377288473037782346e+00,-1.579945732873985653e+00,2.238449757849812372e+00,-1.456851619726209357e+00,-3.360293857857223454e+00,-2.082023807150235939e+00,-1.172824337872370171e+00,-1.112263398789373192e-01,-7.327465596652184276e-02,2.292323422583318615e-01,-1.141082407835243007e-01,1.432710668932850144e-02
2.808000000000000185e+01,1.795337437500228672e+00,-1.612295392735367816e+00,-1.162317113009995850e+00,1.505274883354219329e+00,2.525946766778195407e-01,2.094948531546606318e+00,-2.437706527667625966e+00,-4.190320021616068119e-02,8.843429527167471216e-01,2.404799903220470991e+00,1.883299714830986904e+00,1.672001535904326541e+00,-1.224642471964349832e+00,-4.203734231677617728e-01,-1.811743875329802744e+00,-5.678626167846253736e+00,2.639512021322621749e+00,1.498969787377515961e-01,-6.924836703434998242e+00,1.244010365943560714e+01,1.554398275948178476e+00,-2.166668614099807044e+00,-1.125629473704425010e+00,-1.964465696687782426e-01,-1.442562533590990570e-01,2.235501294047467225e-01,-1.442416838209216456e-01,3.231029740398615180e-02
2.810000000000000142e+01,1.793805574657768576e+00,-1.594296436461111854e+00,-1.113959794487741073e+00,1.542158967649671197e+00,2.873413945946857728e-01,2.069545541855038362e+00,-2.445833694600373143e+00,-9.453108495119345867e-02,8.468559755495443930e-01,2.378557030737477707e+00,1.855943460158420155e+00,1.667202320337743515e+00,-1.283283889442594639e+00,-4.070687307512499964e-01,-6.243684961612072648e+00,2.740672756104261421e+00,-7.472536556957512843e+00,5.890829181689932526e+00,-1.880547978517149588e+01,9.029476665895341370e+00,-6.620457548075473930e+00,-2.261900524617982189e+00,-1.052457814464043739e+00,-2.176028836731118410e-01,-2.008916100246873060e-01,2.163250869868734438e-01,-1.262030434079083885e-01,2.243032956056071475e-02
2.812000000000000099e+01,1.791433094348705568e+00,-1.578027480629664581e+00,-1.065794102528167642e+00,1.579854029416945416e+00,3.213468681729571563e-01,2.043791732742188394e+00,-2.453755412257736079e+00,-1.319579058631751567e-01,7.846903706579104743e-01,2.393211583306708690e+00,1.804614748351917264e+00,1.702430695304151920e+00,-1.309283261315592695e+00,-3.762401522095102369e-01,-3.107731943325216850e+00,-6.827683657542658935e+00,2.408874731986350159e+00,3.171916527246356754e+00,-1.139575390842399472e+01,5.376160831683812980e+00,-1.008391980236388186e+01,-2.294435814435460852e+00,-9.810209853063696084e-01,-2.303107240398334643e-01,-2.387637614268560138e-01,2.147892376850682183e-01,-1.400738643961919050e-01,-2.333274111681919727e-02
2.814000000000000057e+01,1.788574681559426116e+00,-1.562744777245133498e+00,-1.018326674805318799e+00,1.614373713485173001e+00,3.550940490062622357e-01,2.015766931855053734e+00,-2.460850338554259942e+00,-1.935193608731932136e-01,7.712616786859087803e-01,2.347455815059652284e+00,1.750817910104482289e+00,1.735943896682476506e+00,-1.347634424020041299e+00,-3.816222727784019386e-01,-4.108349605612391819e+00,5.354840113574938165e+00,-7.920550458908757641e+00,-3.732889268130317628e+00,7.603867130075175673e+00,-6.161770164354806845e+00,-4.398143815402412393e+00,-2.341840974375852369e+00,-8.880042601622584186e-01,-2.546078233208475816e-01,-3.274550848583358542e-01,2.112440731895283696e-01,-1.545495461261127135e-01,-1.937453440377082114e-02
2.816000000000000014e+01,1.782502415755224057e+00,-1.547657002321347619e+00,-9.712052890527939075e-01,1.649790434611343670e+00,3.897221682438368195e-01,1.989355757033512306e+00,-2.468856974749894295e+00,-2.499019970396143264e-01,7.316049562691994135e-01,2.333318608257976656e+00,1.716550383416789227e+00,1.729418190254089271e+00,-1.372810078358928099e+00,-3.723273835892833006e-01,-2.817349130263692381e+00,-4.592153835491518343e+00,2.712288778287346158e+00,-1.736470375087070250e+00,-2.060050204963579379e+00,9.596449877453375521e+00,1.942828438879019348e+00,-2.286382060810089545e+00,-8.444039316879584645e-01,-2.266471390518836615e-01,-3.580640731800648346e-01,2.171302625655354424e-01,-1.339917946871145848e-01,3.814598464081606077e-02
2.817999999999999972e+01,1.778807936578818083e+00,-1.533711165114448827e+00,-9.255150188775124187e-01,1.683222254656643546e+00,4.237650723609227565e-01,1.961474873638766603e+00,-2.475746586150331385e+00,-3.005706461160803089e-01,6.868373535396514740e-01,2.330242482768818846e+00,1.678141357281071278e+00,1.720334855498695026e+00,-1.389880247525996815e+00,-3.569859022141897986e-01,-2.905396044626899599e+00,-6.736074864049672595e-01,-2.033636298508042728e+00,-8.676235723576157799e-01,-3.273547356591958390e+00,-2.836577357428939905e-01,1.958437916953016611e+00,-2.277969936809177920e+00,-7.463908143395368011e-01,-2.390994500486344765e-01,-4.089247858892113285e-01,2.043597670708962866e-01,-1.418840756789168100e-01,-6.354625462902511492e-03
2.819999999999999929e+01,1.770887023974634156e+00,-1.520438442763615949e+00,-8.787254344271777651e-01,1.717556073656232751e+00,4.583434562690351655e-01,1.934147682963322845e+00,-2.482608843701622714e+00,-3.440183137502306754e-01,6.572245831623561019e-01,2.326424280404090439e+00,1.628029276997055019e+00,1.737016094423523338e+00,-1.447583912557523389e+00,-3.620825477509645451e-01,-9.728673163184906603e-01,-2.146834356296451141e+00,1.285162521280450054e+00,-4.866476567461462288e+00,7.682412241822232701e+00,-1.009153929233591818e+01,-1.891378172757747222e+01,-2.176293041499841152e+00,-6.488774315560252859e-01,-2.339950080416075273e-01,-4.705918011504257592e-01,1.933344853329402591e-01,-1.475553275522756280e-01,-2.473842248047725123e-02
2.821999999999999886e+01,1.764317241662924474e+00,-1.507253285688454625e+00,-8.322529506827289758e-01,1.748897678244367260e+00,4.939168056846969246e-01,1.904210977785182557e+00,-2.489824959616774525e+00,-3.836350728668144749e-01,6.395547804793976221e-01,2.324826125968494139e+00,1.568864691082624052e+00,1.753056721802840112e+00,-1.466043766338719578e+00,-3.284715374340022587e-01,-1.302646212487753363e+00,-2.601733906963915821e+00,2.157028453974437099e+00,-1.639005279980640273e+00,-2.170102454534823533e+00,5.692409277293493552e+00,1.879432761631747439e+01,-2.150579775354897194e+00,-5.287245777495476196e-01,-2.255727564910992577e-01,-4.561889931982152646e-01,1.791410436061859623e-01,-1.297257902928699302e-01,3.991761405522337158e-02
2.824000000000000199e+01,1.754977662132478633e+00,-1.493397326159330296e+00,-7.864094270922414864e-01,1.779695282220345121e+00,5.282504627419214449e-01,1.874167471876083457e+00,-2.495237840829197751e+00,-4.241081615286539930e-01,6.367645887261380588e-01,2.314104111122255780e+00,1.521844234934488727e+00,1.758744653924101398e+00,-1.490505995244800763e+00,-3.336186801631437771e-01,-2.137254745742253270e+00,3.690811649749174972e+00,-3.073256568542991563e+00,-2.527571583382496101e+00,-5.307337457599677899e-01,1.136153914937516340e+01,6.542444951426562127e+00,-2.064059983480460936e+00,-4.395348378915580057e-01,-2.347946589752449575e-01,-4.942667335799271200e-01,1.813185122791029780e-01,-9.318481327363797861e-02,1.373407194301131187e-02
2.826000000000000156e+01,1.746366143330038589e+00,-1.482742407119105987e+00,-7.393923442911665145e-01,1.809701810963741275e+00,5.638300059465927161e-01,1.844840781460671097e+00,-2.503262988831126190e+00,-4.430725140278624630e-01,6.133027806007708138e-01,2.334479059504515064e+00,1.485141411850359416e+00,1.763733698942745010e+00,-1.504914736889335858e+00,-3.533956816079981689e-01,1.111348920785559108e-01,-1.435020853882906788e-01,3.732148769494866292e-01,-3.847617479080476688e+00,7.543772488372123775e+00,-7.066369310713146668e+00,-3.146081851914988903e+00,-1.959923022321399699e+00,-3.685362928428510543e-01,-2.380067165425566456e-01,-4.913187079700138682e-01,1.875910226513975154e-01,-1.840299725511493900e-01,3.030542901717525606e-02
2.828000000000000114e+01,1.738080317406538011e+00,-1.468918448739578775e+00,-6.930147717351272663e-01,1.838494461016102255e+00,5.980307020817464680e-01,1.815108102767489129e+00,-2.510114860403830583e+00,-4.531431690569329707e-01,6.200264226859243388e-01,2.334619541029625545e+00,1.453835257511408630e+00,1.739656007279396510e+00,-1.536773486665245159e+00,-3.444300344967855532e-01,-8.345724939533807341e-01,1.870266779913363653e+00,-1.432135369432168126e+00,-8.487322948921596222e-01,-2.958394264856651468e+00,1.124440618468591779e-01,-2.286401982317935833e+01,-1.891440802226879159e+00,-3.067180089099571516e-01,-2.034376950373764092e-01,-4.676042903340554280e-01,2.216093968734146602e-01,-1.261583664670916094e-01,-2.940398145276139005e-02
2.830000000000000071e+01,1.729226628547698263e+00,-1.456502232872279645e+00,-6.467146780336816558e-01,1.865593253094504522e+00,6.335954678169620768e-01,1.783051846643439298e+00,-2.516720277852118492e+00,-4.478537917479259445e-01,6.397220616221850342e-01,2.342522176223540420e+00,1.405152993560487618e+00,1.743252115997950602e+00,-1.561113257761486572e+00,-2.943285401664211265e-01,1.135476702442338726e-01,5.731915391837471674e+00,-4.098600671772571147e+00,-1.054729560970231850e+00,-3.777811422780261275e+00,6.602410428035673462e+00,5.965161303162876294e+00,-1.809581547245070698e+00,-2.073839002794715669e-01,-2.054693177924463154e-01,-5.160338835755612363e-01,1.980693335430336877e-01,-1.317849354542346141e-01,-9.850014021122375368e-03
